prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU
g014_closure_update,14,3,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Old record: Kira points to North.
Updated record: Kira points to South, not North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",6.7311935,-1.5524921,11.548748,16.101223,13.4205475,11.635971,-4.0381413,-5.940523,-7.1705437,-8.66959,-5.2556534,-4.9357986,-1.9592781
g014_closure_override,14,3,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Kira receive label North.
Override rule: in this case, items that is part of Kira receive label South.
Fact: Juno is part of Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",-8.956799,-14.402023,-12.821709,-7.1812134,-11.214806,-14.165451,-19.726133,-18.790054,-31.541,-31.952026,-29.891006,-30.73722,-54.45857
g014_exception_override,14,3,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Kira use label North.
Exception: Juno is a special case and uses label South.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",-5.029112,-12.3694935,-3.7798615,1.2407265,-0.38098145,-3.0764618,-15.798447,-16.757524,-22.499153,-23.530087,-19.057182,-19.648232,-34.73799
g015_clean,15,3,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",11.819548,1.9567947,4.0947037,4.7368317,2.6145477,-5.578369,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g015_rename,15,3,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Juno is grouped under Kira.
Link two: Kira has label East.
Choose the label reached from Juno: East or West.
One word answer:",11.954532,13.7586155,19.7577,21.775713,26.419205,17.215874,0.13498402,11.801821,15.662996,17.038881,23.804657,22.794243,53.22898
g015_permuted,15,3,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Kira has label East.
Fact 1: Juno is grouped under Kira.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",13.920926,0.32683945,7.6815987,7.73407,8.529198,0.5798187,2.1013784,-1.6299553,3.586895,2.9972382,5.91465,6.158188,21.129723
g015_redundant,15,3,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Repeated confirmation: Juno still goes through Kira.
Repeated confirmation: Kira still points to East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",12.069064,2.6996841,7.0416718,7.1852036,4.8151474,-2.4060822,0.24951649,0.7428894,2.946968,2.448372,2.2005997,3.172287,17.601294
g015_irrelevant,15,3,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Irrelevant fact: Lio is associated with Copper.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",18.14502,10.314655,16.171333,16.712723,21.794228,13.591385,6.325472,8.357861,12.07663,11.975891,19.17968,19.169754,45.78332
g015_paraphrase,15,3,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Juno reaches Kira.
The destination connected to Kira is East.
Based on those two links, select the label for Juno: East or West.
Answer:",7.023223,-0.63074875,5.1656055,3.4209747,0.9606476,-9.303879,-4.7963247,-2.5875435,1.0709019,-1.3158569,-1.6539001,-3.7255096,7.6599917
g015_weak_distractor,15,3,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",16.917938,13.430368,17.805737,17.517765,23.467583,15.836227,5.0983906,11.473574,13.711033,12.780933,20.853035,21.414597,49.537014
g015_competition_balanced,15,3,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Competing fact: Juno is also associated with West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",14.070293,9.700401,9.065598,9.35626,14.225136,6.8153305,2.2507458,7.7436066,4.970894,4.6194286,11.610588,12.3937,31.589378
g015_direct_conflict,15,3,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Direct conflicting fact: Juno has label West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",10.6439905,6.1266575,5.811184,5.514427,2.5233994,-6.018158,-1.1755571,4.1698627,1.7164803,0.7775955,-0.09114838,-0.43978882,14.2533455
g015_closure_update,15,3,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Old record: Kira has label East.
Updated record: Kira has label West, not East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",11.521288,0.12781143,2.4675102,2.0250874,9.10144,2.2878876,-0.29825974,-1.8289833,-1.6271935,-2.7117443,6.4868927,7.8662567,17.378635
g015_closure_override,15,3,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Kira receive label East.
Override rule: in this case, items that is grouped under Kira receive label West.
Fact: Juno is grouped under Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",-2.3210516,-12.984476,-18.815592,-18.972538,-27.78115,-39.153168,-14.140599,-14.941271,-22.910295,-23.70937,-30.395699,-33.5748,-46.972805
g015_exception_override,15,3,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Kira use label East.
Exception: Juno is a special case and uses label West.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",3.1701412,-8.370985,-10.447903,-11.116646,-14.819153,-26.171478,-8.649406,-10.32778,-14.542606,-15.8534775,-17.4337,-20.59311,-24.482933
g016_clean,16,4,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",6.1191225,-0.30714893,-2.586401,-9.789941,0.099494934,-31.457684,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g016_rename,16,4,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Mira belongs to Nero.
Link two: Nero is located at Copper.
Choose the label reached from Mira: Copper or Silver.
One word answer:",13.771509,17.24991,16.136631,10.38018,24.128157,-15.8207,7.6523867,17.55706,18.723032,20.17012,24.028662,15.636984,55.689774
g016_permuted,16,4,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Nero is located at Copper.
Fact 1: Mira belongs to Nero.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",4.5768743,-3.0374126,-5.3131275,-12.492434,3.1225586,-34.68799,-1.5422482,-2.7302637,-2.7267265,-2.7024927,3.0230637,-3.2303047,8.901547
g016_redundant,16,4,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",5.352273,-2.5469704,-8.480865,-14.85104,-6.0160255,-34.42694,-0.7668495,-2.2398214,-5.8944635,-5.061099,-6.1155205,-2.9692574,2.4630928
g016_irrelevant,16,4,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Irrelevant fact: Orin is associated with Gold.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",10.274385,8.873041,12.580276,3.6349506,16.554405,-22.650871,4.155263,9.18019,15.1666765,13.424891,16.45491,8.806812,40.694138
g016_paraphrase,16,4,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Mira reaches Nero.
The destination connected to Nero is Copper.
Based on those two links, select the label for Mira: Copper or Silver.
Answer:",1.100008,-5.5157313,-2.906149,-9.105425,-3.188055,-36.5457,-5.0191145,-5.2085824,-0.31974792,0.68451595,-3.28755,-5.0880165,5.4104795
g016_weak_distractor,16,4,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",12.852543,6.521207,17.453163,6.7894344,25.610405,-12.947035,6.7334204,6.828356,20.039564,16.579376,25.51091,18.510649,53.30607
g016_competition_balanced,16,4,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Competing fact: Mira is also associated with Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",12.9885235,7.400654,14.983441,4.4489098,27.926548,-12.071476,6.869401,7.707803,17.569843,14.238851,27.827053,19.386208,53.357674
g016_direct_conflict,16,4,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Direct conflicting fact: Mira is located at Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",11.360422,8.04011,14.685104,3.7851086,22.365585,-18.303288,5.2412996,8.347259,17.271505,13.575049,22.26609,13.154396,46.784992
g016_closure_update,16,4,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Old record: Nero is located at Copper.
Updated record: Nero is located at Silver, not Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",4.775933,-8.110793,-3.5390368,-11.832863,6.826706,-29.354877,-1.3431897,-7.803644,-0.95263577,-2.042922,6.727211,2.102806,12.872844
g016_closure_override,16,4,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Nero receive label Copper.
Override rule: in this case, items that belongs to Nero receive label Silver.
Fact: Mira belongs to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",-17.020157,-30.978521,-43.22896,-48.180218,-47.521244,-71.589745,-23.139278,-30.671371,-40.642555,-38.390278,-47.62074,-40.13206,-79.27688
g016_exception_override,16,4,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Nero use label Copper.
Exception: Mira is a special case and uses label Silver.
Fact: Mira is connected to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",-14.214492,-29.024721,-37.338905,-43.848045,-47.596954,-73.65508,-20.333614,-28.717571,-34.752502,-34.058105,-47.69645,-42.1974,-75.039116
g017_clean,17,4,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",28.857565,36.859398,41.224472,53.456215,57.31765,82.860214,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g017_rename,17,4,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Mira is assigned to Nero.
Link two: Nero maps to Gold.
Choose the label reached from Mira: Gold or Iron.
One word answer:",28.28656,48.946835,53.06098,60.913654,78.34748,104.69905,-0.57100487,12.087437,11.83651,7.4574394,21.02983,21.838837,45.98962
g017_permuted,17,4,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Nero maps to Gold.
Fact 1: Mira is assigned to Nero.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",31.588614,39.936047,47.411087,58.828133,65.96133,91.28525,2.7310486,3.0766487,6.186615,5.3719177,8.643677,8.425034,27.371616
g017_redundant,17,4,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Gold.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",26.215729,32.598698,38.11922,49.841663,52.77025,80.83534,-2.6418362,-4.2607,-3.1052513,-3.6145515,-4.5474014,-2.0248718,4.36744
g017_irrelevant,17,4,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Irrelevant fact: Orin is associated with Red.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",30.561344,49.284885,54.9183,66.40883,72.711334,96.04028,1.7037792,12.4254875,13.693829,12.952614,15.393684,13.180069,42.147274
g017_paraphrase,17,4,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Mira reaches Nero.
The destination connected to Nero is Gold.
Based on those two links, select the label for Mira: Gold or Iron.
Answer:",22.586227,21.622578,34.04857,47.02614,58.750458,87.59602,-6.2713375,-15.23682,-7.1759033,-6.4300766,1.4328079,4.7358093,3.7218523
g017_weak_distractor,17,4,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",32.1631,45.239655,57.10961,67.07109,78.85768,106.358536,3.3055363,8.380257,15.885139,13.614876,21.540031,23.498322,50.745537
