prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L11,R_L12,R_L13,R_L14,dR_L11,dR_L12,dR_L13,dR_L14,DeltaU
g030_closure_override,30,7,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Wen receive label Red.
Override rule: in this case, items that is part of Wen receive label Blue.
Fact: Vera is part of Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",0.093342185,-0.076375976,-0.1459387,0.43714833,0.049815103,-0.013864413,-0.07096106,-0.24656999,-0.19367677
g030_exception_override,30,7,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Wen use label Red.
Exception: Vera is a special case and uses label Blue.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",0.010012493,-0.14374542,-0.22012287,0.23562884,-0.03351459,-0.08123386,-0.14514524,-0.44808948,-0.42791647
g031_clean,31,7,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.5094375,0.5102187,0.504664,0.68726015,0.0,0.0,0.0,0.0,0.022258822
g031_rename,31,7,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Vera is grouped under Wen.
Link two: Wen has label Green.
Choose the label reached from Vera: Green or Yellow.
One word answer:",0.36475453,0.5240598,0.500709,0.9349313,-0.14468297,0.013841093,-0.0039550066,0.24767113,0.18006594
g031_permuted,31,7,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Wen has label Green.
Fact 1: Vera is grouped under Wen.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.49519426,0.5416749,0.5145362,0.46551216,-0.014243245,0.031456232,0.009872198,-0.221748,-0.1360162
g031_redundant,31,7,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.45659822,0.4579215,0.48303628,0.7759745,-0.05283928,-0.052297175,-0.021627724,0.08871436,0.048908688
g031_irrelevant,31,7,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Irrelevant fact: Xio is associated with North.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.5132753,0.59051335,0.6154239,0.93085384,0.0038378239,0.08029467,0.110759914,0.2435937,0.29124305
g031_paraphrase,31,7,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Vera reaches Wen.
The destination connected to Wen is Green.
Based on those two links, select the label for Vera: Green or Yellow.
Answer:",0.44552383,0.63842225,0.58314145,0.87105536,-0.06391367,0.12820357,0.07847744,0.18379521,0.2300026
g031_weak_distractor,31,7,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.49538144,0.56859696,0.51939845,0.6455977,-0.014056057,0.05837828,0.014734447,-0.041662455,0.014190247
g031_competition_balanced,31,7,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Competing fact: Vera is also associated with Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.42552608,0.46160465,0.39779946,0.34465182,-0.08391142,-0.048614025,-0.10686454,-0.34260833,-0.32958823
g031_direct_conflict,31,7,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Direct conflicting fact: Vera has label Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.44650093,0.49509162,0.46129167,0.5133436,-0.062936574,-0.015127063,-0.043372333,-0.17391658,-0.15283048
g031_closure_update,31,7,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Old record: Wen has label Green.
Updated record: Wen has label Yellow, not Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",0.20672032,0.2610591,0.23179597,0.031695366,-0.30271718,-0.24915957,-0.27286804,-0.6555648,-0.7730155
g031_closure_override,31,7,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Wen receive label Green.
Override rule: in this case, items that is grouped under Wen receive label Yellow.
Fact: Vera is grouped under Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",0.6238021,0.6465772,0.5887034,0.4330231,0.114364624,0.1363585,0.08403939,-0.25423706,-0.05743971
g031_exception_override,31,7,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Wen use label Green.
Exception: Vera is a special case and uses label Yellow.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",0.5344137,0.6043502,0.585752,0.21057916,0.024976194,0.09413153,0.08108801,-0.476681,-0.26655903
g032_clean,32,8,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.2142182,0.21551591,0.34921116,0.5485587,0.0,0.0,0.0,0.0,0.022258822
g032_rename,32,8,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Yara belongs to Zeno.
Link two: Zeno is located at North.
Choose the label reached from Yara: North or South.
One word answer:",0.36371487,0.31374958,0.43540627,0.7559991,0.14949667,0.09823367,0.08619511,0.20744038,0.29380584
g032_permuted,32,8,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Zeno is located at North.
Fact 1: Yara belongs to Zeno.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.22503719,0.21129262,0.38276792,0.42580438,0.010818988,-0.004223287,0.03355676,-0.122754335,-0.05495127
g032_redundant,32,8,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.23769464,0.22780095,0.3550778,0.6391084,0.023476437,0.012285039,0.0058666468,0.09054971,0.10472025
g032_irrelevant,32,8,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.25837344,0.30066633,0.51310146,0.68215084,0.04415524,0.08515042,0.1638903,0.13359213,0.24357279
g032_paraphrase,32,8,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:",0.33867258,0.3581139,0.44172814,0.85008955,0.12445438,0.142598,0.09251699,0.30153084,0.37849605
g032_weak_distractor,32,8,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.3306016,0.29805934,0.42560592,0.5732881,0.1163834,0.08254343,0.07639477,0.024729371,0.13506658
g032_competition_balanced,32,8,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.21038827,0.21271181,0.33003485,0.4061358,-0.0038299263,-0.0028041005,-0.019176304,-0.14242291,-0.098276645
g032_direct_conflict,32,8,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Direct conflicting fact: Yara is located at South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.2420721,0.23450966,0.37977606,0.48226523,0.027853906,0.01899375,0.030564904,-0.06629348,-0.00067490153
g032_closure_update,32,8,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Old record: Zeno is located at North.
Updated record: Zeno is located at South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.14635247,0.1166974,0.20009232,0.2340312,-0.06786573,-0.09881851,-0.14911884,-0.3145275,-0.34171605
g032_closure_override,32,8,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Zeno receive label North.
Override rule: in this case, items that belongs to Zeno receive label South.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",0.24139449,0.21964455,0.3095094,0.42470002,0.02717629,0.004128635,-0.03970176,-0.12385869,-0.08373739
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",0.2616349,0.2345765,0.28107613,0.36269784,0.047416687,0.019060582,-0.06813502,-0.18586087,-0.13474682
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.15142322,0.16416788,0.17031538,-0.06411445,0.0,0.0,0.0,0.0,0.022258822
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:",0.22500062,0.17211843,0.1497862,0.08551037,0.073577404,0.007950544,-0.02052918,0.14962482,0.14836115
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.19595134,0.19563636,0.15128785,-0.08863783,0.044528127,0.03146848,-0.019027531,-0.024523377,0.016282575
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.18161455,0.17119755,0.19849381,0.015436649,0.030191332,0.0070296675,0.028178424,0.0795511,0.106699586
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.17193413,0.16069275,0.16201872,-0.043634415,0.020510912,-0.0034751296,-0.0082966685,0.020480037,0.037877418
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",0.30386624,0.39859146,0.4702946,0.38668013,0.15244302,0.23442358,0.2999792,0.45079458,0.63096017
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.24487776,0.33304632,0.32926035,-0.075044274,0.09345454,0.16887844,0.15894496,-0.010929823,0.17148426
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.16650262,0.16281235,0.11504063,-0.26779938,0.015079409,-0.0013555288,-0.055274755,-0.20368493,-0.15740415
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.20863333,0.2182196,0.21193945,-0.03188157,0.057210118,0.054051712,0.04162407,0.03223288,0.09979172
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.15524662,0.17661041,0.13676998,-0.16422653,0.0038233995,0.012442529,-0.033545405,-0.10011208,-0.065383434
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",0.12524585,0.20742643,0.16458225,-0.19076121,-0.026177362,0.043258548,-0.0057331324,-0.12664676,-0.06914446
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",0.15638961,0.1972247,0.12515205,-0.224823,0.004966393,0.033056825,-0.045163333,-0.16070855,-0.11001338
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.10329884,0.2646971,0.46776438,-0.30355394,0.0,0.0,0.0,0.0,0.022258822
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:",0.039230704,0.1758376,0.31303716,-0.41074944,-0.06406814,-0.0888595,-0.15472722,-0.1071955,-0.18058862
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.1148787,0.28677768,0.5217521,-0.21838427,0.011579856,0.02208057,0.05398774,0.08516967,0.12399192
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.08260629,0.24104306,0.43917358,-0.39650154,-0.02069255,-0.023654044,-0.028590798,-0.0929476,-0.076152
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.09096499,0.3145575,0.494496,-0.25415838,-0.012333855,0.049860388,0.02673161,0.04939556,0.08734816
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",0.13522366,0.28190523,0.3703618,-0.37585998,0.031924814,0.01720813,-0.09740257,-0.07230604,-0.065837756
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.11802954,0.33318272,0.49574202,-0.34043837,0.014730699,0.06848562,0.027977645,-0.036884427,0.034770545
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.06632573,0.24686956,0.35387814,-0.50683725,-0.03697311,-0.01782754,-0.11388624,-0.20328331,-0.20353857
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.062941015,0.23645326,0.3756671,-0.47369027,-0.04035783,-0.02824384,-0.09209728,-0.17013633,-0.17215583
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.058253393,0.23564073,0.3708055,-0.5196433,-0.04504545,-0.02905637,-0.096958876,-0.21608937,-0.2112315
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",0.025787264,0.14586616,0.20710123,-0.7191932,-0.07751158,-0.11883095,-0.26066315,-0.41563928,-0.48190564
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",0.14129457,0.25140637,0.35746485,-0.7276164,0.037995726,-0.013290733,-0.11029953,-0.4240625,-0.35155192
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.0104244165,-0.44880632,-0.015950382,1.2311022,0.0,0.0,0.0,0.0,0.022258822
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",0.19987677,-0.3257089,0.22800463,1.5157052,0.18945235,0.12309742,0.24395502,0.284603,0.4467256
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.086133115,-0.3793978,0.05840701,1.2837819,0.0757087,0.069408506,0.07435739,0.052679658,0.1410021
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.016120575,-0.4293609,-0.07085103,1.1109889,0.005696159,0.01944542,-0.054900646,-0.12011337,-0.088018164
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.117859475,-0.35841513,0.08815074,1.3161755,0.10743506,0.09039119,0.10410112,0.08507323,0.19518845
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",0.30513662,-0.07724506,0.33004802,1.5773532,0.29471222,0.37156126,0.3459984,0.346251,0.6553652
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.08241383,-0.2611977,0.09636593,1.2787906,0.07198942,0.18760863,0.11231631,0.047688365,0.19562122
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.058432207,-0.349876,-0.049915075,1.0495926,0.04800779,0.09893033,-0.033964694,-0.18150961,-0.087083295
g035_direct_conflict,35,8,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Direct conflicting fact: Yara has label Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.08334395,-0.21254665,0.11944711,1.290503,0.07291953,0.23625967,0.1353975,0.059400797,0.23284
g035_closure_update,35,8,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label Gold.
Updated record: Zeno has label Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",0.15110284,-0.17694208,0.08396822,1.0218148,0.14067842,0.27186424,0.099918604,-0.2092874,0.03848467
g035_closure_override,35,8,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Zeno receive label Gold.
Override rule: in this case, items that is grouped under Zeno receive label Iron.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",0.2202537,-0.13533744,0.24733096,1.2395828,0.20982929,0.31346887,0.26328135,0.008480549,0.31518182
g035_exception_override,35,8,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",0.1816337,-0.20640916,0.17811865,1.1602446,0.17120928,0.24239716,0.19406903,-0.070857644,0.18692392
