prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L19,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU
g014_weak_distractor,14,3,2,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",-0.31473416,0.72428346,0.82514906,-1.3621573,-0.9106941,-0.5674782,-1.7223759,0.03601396,-0.91679084,-0.9331224,-0.7198663,-0.8947849,-0.72994614,-0.83584404,1.124596
g014_competition_balanced,14,3,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Competing fact: Juno is also associated with South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",-0.34328938,0.35603452,0.15736628,-3.0877404,-2.9391232,-2.5536957,-4.177473,0.0074587464,-1.2850398,-1.6009052,-2.4454494,-2.923214,-2.7161636,-3.2909412,-3.0248835
g014_direct_conflict,14,3,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Direct conflicting fact: Juno points to South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",-0.6867375,0.2486887,0.25356126,-3.298637,-3.5294619,-3.534109,-5.402437,-0.33598936,-1.3923856,-1.5047102,-2.6563458,-3.5135527,-3.696577,-4.5159054,-4.593217
g014_closure_update,14,3,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Old record: Kira points to North.
Updated record: Kira points to South, not North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",-0.6782638,-0.80333984,-1.143862,-4.4346323,-4.2119617,-3.9595375,-5.720524,-0.32751566,-2.4444141,-2.9021335,-3.7923412,-4.1960526,-4.1220055,-4.833992,-5.973403
g014_closure_override,14,3,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Kira receive label North.
Override rule: in this case, items that is part of Kira receive label South.
Fact: Juno is part of Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",-0.57520294,-0.4916159,-1.6883922,-4.518837,-4.8796988,-4.5293903,-6.54146,-0.22445482,-2.1326902,-3.4466636,-3.876546,-4.8637896,-4.6918583,-5.654928,-7.107174
g014_exception_override,14,3,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Kira use label North.
Exception: Juno is a special case and uses label South.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",-0.47191292,0.00436604,-1.0831826,-3.9063787,-4.7364774,-4.3208084,-6.1578197,-0.1211648,-1.6367083,-2.841454,-3.2640877,-4.720568,-4.4832764,-5.271288,-6.3925266
g015_clean,15,3,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.9931994,1.4277416,3.1528072,3.4322395,4.582178,5.880501,8.929541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g015_rename,15,3,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Juno is grouped under Kira.
Link two: Kira has label East.
Choose the label reached from Juno: East or West.
One word answer:",1.0476859,2.2374406,3.744218,5.5618553,6.528678,8.330816,11.886397,0.054486454,0.80969894,0.5914109,2.1296158,1.9464998,2.4503155,2.9568567,7.651331
g015_permuted,15,3,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Kira has label East.
Fact 1: Juno is grouped under Kira.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.9152896,1.2992331,3.0694113,1.8835964,2.6983728,4.006069,7.374277,-0.07790983,-0.12850857,-0.08339596,-1.5486431,-1.8838053,-1.8744316,-1.5552635,-0.58554554
g015_redundant,15,3,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Repeated confirmation: Juno still goes through Kira.
Repeated confirmation: Kira still points to East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",1.0062568,1.2982669,3.243969,5.8681374,6.877665,8.347043,11.214756,0.013057411,-0.12947476,0.09116173,2.4358978,2.295487,2.4665422,2.2852154,7.5001535
g015_irrelevant,15,3,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Irrelevant fact: Lio is associated with Copper.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",1.1209764,1.6052794,3.53133,3.8537207,4.9106045,6.1128464,9.2621155,0.12777704,0.1775378,0.37852287,0.42148113,0.32842636,0.23234558,0.33257484,3.5111961
g015_paraphrase,15,3,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Juno reaches Kira.
The destination connected to Kira is East.
Based on those two links, select the label for Juno: East or West.
Answer:",1.8122933,2.317493,3.056725,5.864414,7.539185,9.619026,13.077043,0.8190939,0.8897513,-0.09608221,2.4321747,2.957007,3.7385254,4.147502,9.573119
g015_weak_distractor,15,3,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.90982604,0.9585278,2.2681577,3.8250852,5.382078,7.557925,10.35308,-0.08337337,-0.46921384,-0.8846495,0.39284563,0.79990005,1.6774244,1.4235392,4.967532
g015_competition_balanced,15,3,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Competing fact: Juno is also associated with West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.897674,0.07789755,1.6371543,0.99867535,2.9752588,5.385317,7.795904,-0.095525384,-1.3498441,-1.5156529,-2.4335642,-1.6069193,-0.49518394,-1.1336365,0.0148022175
g015_direct_conflict,15,3,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Direct conflicting fact: Juno has label West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.57748556,0.11306679,1.7848308,0.6477518,1.4537325,3.708047,6.544034,-0.41571385,-1.3146749,-1.3679764,-2.7844877,-3.1284456,-2.1724539,-2.3855066,-2.4660227
g015_closure_update,15,3,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Old record: Kira has label East.
Updated record: Kira has label West, not East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",0.617872,0.0030466318,0.60248005,-1.1115127,-0.22044277,0.96520615,3.9478674,-0.3753274,-1.424695,-2.5503273,-4.543752,-4.802621,-4.9152946,-4.9816732,-7.0015974
g015_closure_override,15,3,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Kira receive label East.
Override rule: in this case, items that is grouped under Kira receive label West.
Fact: Juno is grouped under Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",0.70821536,0.036874294,1.0304823,0.5220661,1.0384407,2.7016401,5.500144,-0.28498405,-1.3908674,-2.122325,-2.9101734,-3.5437374,-3.1788607,-3.4293966,-3.907243
g015_exception_override,15,3,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Kira use label East.
Exception: Juno is a special case and uses label West.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",0.6480401,0.5188072,1.7274015,1.5937176,1.2990751,2.9780989,5.577668,-0.3451593,-0.9089345,-1.4254057,-1.838522,-3.283103,-2.902402,-3.3518724,-3.0676916
g016_clean,16,4,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.12486076,0.26994264,0.03174758,-1.7378917,-1.2081039,0.035166264,-4.78216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g016_rename,16,4,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Mira belongs to Nero.
Link two: Nero is located at Copper.
Choose the label reached from Mira: Copper or Silver.
One word answer:",-0.892066,-0.38375914,-1.3522851,-1.091707,-1.3976007,-0.0693388,-2.8986402,-0.76720524,-0.6537018,-1.3840327,0.6461847,-0.18949676,-0.10450506,1.8835196,3.7069912
g016_permuted,16,4,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Nero is located at Copper.
Fact 1: Mira belongs to Nero.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.16902304,0.41197866,-0.17925465,-3.0195801,-2.8931174,-1.6487498,-6.1869154,-0.044162273,0.14203602,-0.21100223,-1.2816885,-1.6850135,-1.6839161,-1.4047556,-0.19058323
g016_redundant,16,4,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.27303052,0.5399277,-0.1961956,-1.1417587,-1.0360591,-0.08872318,-3.9999983,-0.14816976,0.26998508,-0.22794318,0.596133,0.17204475,-0.123889446,0.7821615,3.4688482
g016_irrelevant,16,4,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Irrelevant fact: Orin is associated with Gold.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.9386523,-0.34253633,0.08688927,-2.210541,-1.3853045,-0.89375544,-5.3697658,-0.8137915,-0.612479,0.055141687,-0.47264934,-0.17720056,-0.9289217,-0.58760595,1.672442
g016_paraphrase,16,4,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Mira reaches Nero.
The destination connected to Nero is Copper.
Based on those two links, select the label for Mira: Copper or Silver.
Answer:",-3.1865516,-2.8723285,-2.0921495,-0.42863226,1.5271133,4.838603,0.27250743,-3.0616908,-3.142271,-2.123897,1.3092594,2.735217,4.8034368,5.0546675,9.595734
g016_weak_distractor,16,4,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.5471964,0.24251235,-0.07398605,-0.6151448,-0.121014714,0.8155632,-3.19809,-0.42233562,-0.027430296,-0.10573363,1.122747,1.0870892,0.78039694,1.5840697,5.040551
g016_competition_balanced,16,4,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Competing fact: Mira is also associated with Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-1.1662936,-0.26079333,-0.40492916,-5.0755844,-5.509837,-4.7671857,-7.7154975,-1.0414329,-0.53073597,-0.43667674,-3.3376927,-4.301733,-4.802352,-2.9333377,-4.943551
g016_direct_conflict,16,4,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Direct conflicting fact: Mira is located at Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-1.2650185,-0.48267686,-0.58950293,-5.7255473,-6.5034113,-5.9474287,-8.467156,-1.1401577,-0.7526195,-0.6212505,-3.9876556,-5.295307,-5.982595,-3.6849966,-6.78389
g016_closure_update,16,4,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Old record: Nero is located at Copper.
Updated record: Nero is located at Silver, not Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",-0.7784629,-0.71086454,-0.3515978,-5.8448153,-6.251857,-7.1020355,-9.173872,-0.6536021,-0.9808072,-0.38334537,-4.1069236,-5.0437527,-7.137202,-4.391712,-7.729352
g016_closure_override,16,4,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Nero receive label Copper.
Override rule: in this case, items that belongs to Nero receive label Silver.
Fact: Mira belongs to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",-0.920665,-0.6928421,-0.17750728,-5.400388,-7.5965576,-8.449993,-10.203258,-0.79580426,-0.96278477,-0.20925486,-3.662496,-6.3884535,-8.485159,-5.4210978,-9.504124
g016_exception_override,16,4,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Nero use label Copper.
Exception: Mira is a special case and uses label Silver.
Fact: Mira is connected to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",-0.8609456,-0.619807,-0.35697365,-5.304254,-7.104295,-7.270672,-9.245139,-0.7360848,-0.88974965,-0.38872123,-3.5663624,-5.8961906,-7.305838,-4.4629793,-8.061493
g017_clean,17,4,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",3.2250412,2.5841362,0.31500423,1.4832866,0.91114104,1.3359184,1.0606143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g017_rename,17,4,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Mira is assigned to Nero.
Link two: Nero maps to Gold.
Choose the label reached from Mira: Gold or Iron.
One word answer:",2.2331724,1.8933717,0.35253298,1.5401149,1.4251335,1.0930834,-0.19016743,-0.99186873,-0.69076455,0.037528753,0.05682826,0.5139924,-0.24283504,-1.2507818,2.2689614
g017_permuted,17,4,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Nero maps to Gold.
Fact 1: Mira is assigned to Nero.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",3.3212135,2.7963197,0.35164583,0.94871855,0.52718747,0.5541074,1.0273838,0.09617233,0.21218348,0.036641598,-0.5345681,-0.38395357,-0.781811,-0.033230543,1.9841994
g017_redundant,17,4,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Gold.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",3.1398704,2.4515975,-0.13460279,1.215618,1.081508,1.0361197,1.1657318,-0.085170746,-0.1325388,-0.449607,-0.2676686,0.170367,-0.29979873,0.10511744,2.6388962
