task,gamma,prompt_id,metric,value
relation_graph,1.0,relation_g051_weak_distractor,leave_one_out_alignment,-0.0848410353064537
relation_graph,1.0,relation_g063_clean,leave_one_out_alignment,-0.0751519575715065
relation_graph,1.0,relation_g063_closure_override,leave_one_out_alignment,-0.08448962867259979
relation_graph,1.0,relation_g063_closure_update,leave_one_out_alignment,-0.08117613196372986
relation_graph,1.0,relation_g063_competition_balanced,leave_one_out_alignment,-0.06908409297466278
relation_graph,1.0,relation_g063_direct_conflict,leave_one_out_alignment,-0.07528413832187653
relation_graph,1.0,relation_g063_equal_evidence,leave_one_out_alignment,-0.07400064170360565
relation_graph,1.0,relation_g063_exception_override,leave_one_out_alignment,-0.08227033168077469
relation_graph,1.0,relation_g063_irrelevant,leave_one_out_alignment,-0.07449308782815933
relation_graph,1.0,relation_g063_paraphrase,leave_one_out_alignment,-0.06267333030700684
relation_graph,1.0,relation_g063_rename,leave_one_out_alignment,-0.06690637022256851
relation_graph,1.0,relation_g063_source_claim,leave_one_out_alignment,-0.07259916514158249
relation_graph,1.0,relation_g063_weak_distractor,leave_one_out_alignment,-0.08102608472108841
relation_graph,1.25,relation_g000_clean,future_alignment,-0.030403124168515205
relation_graph,1.25,relation_g000_closure_override,future_alignment,-0.033252473920583725
relation_graph,1.25,relation_g000_closure_update,future_alignment,-0.032987046986818314
relation_graph,1.25,relation_g000_competition_balanced,future_alignment,-0.03060891665518284
relation_graph,1.25,relation_g000_direct_conflict,future_alignment,-0.03153098747134209
relation_graph,1.25,relation_g000_equal_evidence,future_alignment,-0.03287159651517868
relation_graph,1.25,relation_g000_exception_override,future_alignment,-0.030209604650735855
relation_graph,1.25,relation_g000_irrelevant,future_alignment,-0.02522342838346958
relation_graph,1.25,relation_g000_paraphrase,future_alignment,-0.0206681489944458
relation_graph,1.25,relation_g000_rename,future_alignment,-0.027033628895878792
relation_graph,1.25,relation_g000_source_claim,future_alignment,-0.03383851423859596
relation_graph,1.25,relation_g000_weak_distractor,future_alignment,-0.03424946218729019
relation_graph,1.25,relation_g002_clean,future_alignment,-0.028672516345977783
relation_graph,1.25,relation_g002_closure_override,future_alignment,-0.034299109131097794
relation_graph,1.25,relation_g002_closure_update,future_alignment,-0.03242148831486702
relation_graph,1.25,relation_g002_competition_balanced,future_alignment,-0.025017201900482178
relation_graph,1.25,relation_g002_direct_conflict,future_alignment,-0.027786018326878548
relation_graph,1.25,relation_g002_equal_evidence,future_alignment,-0.026594867929816246
relation_graph,1.25,relation_g002_exception_override,future_alignment,-0.031137892976403236
relation_graph,1.25,relation_g002_irrelevant,future_alignment,-0.023957427591085434
relation_graph,1.25,relation_g002_paraphrase,future_alignment,-0.02218155562877655
relation_graph,1.25,relation_g002_rename,future_alignment,-0.025029797106981277
relation_graph,1.25,relation_g002_source_claim,future_alignment,-0.02411004900932312
relation_graph,1.25,relation_g002_weak_distractor,future_alignment,-0.032319922000169754
relation_graph,1.25,relation_g015_clean,future_alignment,-0.025945931673049927
relation_graph,1.25,relation_g015_closure_override,future_alignment,-0.03673533722758293
relation_graph,1.25,relation_g015_closure_update,future_alignment,-0.03289088234305382
relation_graph,1.25,relation_g015_competition_balanced,future_alignment,-0.02204388752579689
relation_graph,1.25,relation_g015_direct_conflict,future_alignment,-0.026189599186182022
relation_graph,1.25,relation_g015_equal_evidence,future_alignment,-0.02438458614051342
relation_graph,1.25,relation_g015_exception_override,future_alignment,-0.0330650731921196
relation_graph,1.25,relation_g015_irrelevant,future_alignment,-0.02341501973569393
relation_graph,1.25,relation_g015_paraphrase,future_alignment,-0.024682100862264633
relation_graph,1.25,relation_g015_rename,future_alignment,-0.02806430123746395
relation_graph,1.25,relation_g015_source_claim,future_alignment,-0.02272394672036171
relation_graph,1.25,relation_g015_weak_distractor,future_alignment,-0.02904772385954857
relation_graph,1.25,relation_g023_clean,future_alignment,-0.04210170730948448
relation_graph,1.25,relation_g023_closure_override,future_alignment,-0.04675672575831413
relation_graph,1.25,relation_g023_closure_update,future_alignment,-0.04701913148164749
relation_graph,1.25,relation_g023_competition_balanced,future_alignment,-0.03119894489645958
relation_graph,1.25,relation_g023_direct_conflict,future_alignment,-0.040073033422231674
relation_graph,1.25,relation_g023_equal_evidence,future_alignment,-0.03416600078344345
relation_graph,1.25,relation_g023_exception_override,future_alignment,-0.04232232645153999
relation_graph,1.25,relation_g023_irrelevant,future_alignment,-0.044779565185308456
relation_graph,1.25,relation_g023_paraphrase,future_alignment,-0.03289105370640755
relation_graph,1.25,relation_g023_rename,future_alignment,-0.03898284584283829
relation_graph,1.25,relation_g023_source_claim,future_alignment,-0.03368864580988884
relation_graph,1.25,relation_g023_weak_distractor,future_alignment,-0.04347154498100281
relation_graph,1.25,relation_g025_clean,future_alignment,-0.021252917125821114
relation_graph,1.25,relation_g025_closure_override,future_alignment,-0.03262590616941452
relation_graph,1.25,relation_g025_closure_update,future_alignment,-0.02697785384953022
relation_graph,1.25,relation_g025_competition_balanced,future_alignment,-0.02494850382208824
relation_graph,1.25,relation_g025_direct_conflict,future_alignment,-0.026344653218984604
relation_graph,1.25,relation_g025_equal_evidence,future_alignment,-0.03211498260498047
relation_graph,1.25,relation_g025_exception_override,future_alignment,-0.030962973833084106
relation_graph,1.25,relation_g025_irrelevant,future_alignment,-0.02164875529706478
relation_graph,1.25,relation_g025_paraphrase,future_alignment,-0.028041860088706017
relation_graph,1.25,relation_g025_rename,future_alignment,-0.029697667807340622
relation_graph,1.25,relation_g025_source_claim,future_alignment,-0.0250791497528553
relation_graph,1.25,relation_g025_weak_distractor,future_alignment,-0.02488272450864315
relation_graph,1.25,relation_g026_clean,future_alignment,-0.03039686381816864
relation_graph,1.25,relation_g026_closure_override,future_alignment,-0.0366075374186039
relation_graph,1.25,relation_g026_closure_update,future_alignment,-0.035171136260032654
relation_graph,1.25,relation_g026_competition_balanced,future_alignment,-0.028253575786948204
relation_graph,1.25,relation_g026_direct_conflict,future_alignment,-0.03032997064292431
relation_graph,1.25,relation_g026_equal_evidence,future_alignment,-0.03364253044128418
relation_graph,1.25,relation_g026_exception_override,future_alignment,-0.035194143652915955
relation_graph,1.25,relation_g026_irrelevant,future_alignment,-0.02857198938727379
relation_graph,1.25,relation_g026_paraphrase,future_alignment,-0.02652818337082863
relation_graph,1.25,relation_g026_rename,future_alignment,-0.028583282604813576
relation_graph,1.25,relation_g026_source_claim,future_alignment,-0.024759488180279732
relation_graph,1.25,relation_g026_weak_distractor,future_alignment,-0.03315727040171623
relation_graph,1.25,relation_g051_clean,future_alignment,-0.03635052219033241
relation_graph,1.25,relation_g051_closure_override,future_alignment,-0.03771205618977547
relation_graph,1.25,relation_g051_closure_update,future_alignment,-0.042349595576524734
relation_graph,1.25,relation_g051_competition_balanced,future_alignment,-0.028309062123298645
relation_graph,1.25,relation_g051_direct_conflict,future_alignment,-0.03622660040855408
relation_graph,1.25,relation_g051_equal_evidence,future_alignment,-0.030598323792219162
relation_graph,1.25,relation_g051_exception_override,future_alignment,-0.035293616354465485
relation_graph,1.25,relation_g051_irrelevant,future_alignment,-0.033458858728408813
relation_graph,1.25,relation_g051_paraphrase,future_alignment,-0.028333675116300583
relation_graph,1.25,relation_g051_rename,future_alignment,-0.030861450359225273
relation_graph,1.25,relation_g051_source_claim,future_alignment,-0.027192622423171997
relation_graph,1.25,relation_g051_weak_distractor,future_alignment,-0.039769094437360764
relation_graph,1.25,relation_g063_clean,future_alignment,-0.030719542875885963
relation_graph,1.25,relation_g063_closure_override,future_alignment,-0.03966490179300308
relation_graph,1.25,relation_g063_closure_update,future_alignment,-0.039171043783426285
relation_graph,1.25,relation_g063_competition_balanced,future_alignment,-0.025505533441901207
relation_graph,1.25,relation_g063_direct_conflict,future_alignment,-0.03187285363674164
relation_graph,1.25,relation_g063_equal_evidence,future_alignment,-0.028509855270385742
relation_graph,1.25,relation_g063_exception_override,future_alignment,-0.03781992942094803
relation_graph,1.25,relation_g063_irrelevant,future_alignment,-0.03199828788638115
relation_graph,1.25,relation_g063_paraphrase,future_alignment,-0.02688148058950901
relation_graph,1.25,relation_g063_rename,future_alignment,-0.026575680822134018
relation_graph,1.25,relation_g063_source_claim,future_alignment,-0.02349870838224888
relation_graph,1.25,relation_g063_weak_distractor,future_alignment,-0.03584247827529907
relation_graph,1.25,relation_g000_clean,leave_one_out_alignment,-0.030502134934067726
relation_graph,1.25,relation_g000_closure_override,leave_one_out_alignment,-0.03476548194885254
relation_graph,1.25,relation_g000_closure_update,leave_one_out_alignment,-0.03230629488825798
relation_graph,1.25,relation_g000_competition_balanced,leave_one_out_alignment,-0.030906762927770615
relation_graph,1.25,relation_g000_direct_conflict,leave_one_out_alignment,-0.030761757865548134
relation_graph,1.25,relation_g000_equal_evidence,leave_one_out_alignment,-0.03483124449849129
relation_graph,1.25,relation_g000_exception_override,leave_one_out_alignment,-0.030587876215577126
relation_graph,1.25,relation_g000_irrelevant,leave_one_out_alignment,-0.022852327674627304
relation_graph,1.25,relation_g000_paraphrase,leave_one_out_alignment,-0.015833580866456032
relation_graph,1.25,relation_g000_rename,leave_one_out_alignment,-0.025044841691851616
relation_graph,1.25,relation_g000_source_claim,leave_one_out_alignment,-0.04064006358385086
relation_graph,1.25,relation_g000_weak_distractor,leave_one_out_alignment,-0.03519488498568535
relation_graph,1.25,relation_g002_clean,leave_one_out_alignment,-0.027987053617835045
relation_graph,1.25,relation_g002_closure_override,leave_one_out_alignment,-0.034956373274326324
relation_graph,1.25,relation_g002_closure_update,leave_one_out_alignment,-0.03124702349305153
relation_graph,1.25,relation_g002_competition_balanced,leave_one_out_alignment,-0.02384440042078495
relation_graph,1.25,relation_g002_direct_conflict,leave_one_out_alignment,-0.026065798476338387
relation_graph,1.25,relation_g002_equal_evidence,leave_one_out_alignment,-0.026903383433818817
relation_graph,1.25,relation_g002_exception_override,leave_one_out_alignment,-0.03096723183989525
relation_graph,1.25,relation_g002_irrelevant,leave_one_out_alignment,-0.021021580323576927
relation_graph,1.25,relation_g002_paraphrase,leave_one_out_alignment,-0.01711684837937355
relation_graph,1.25,relation_g002_rename,leave_one_out_alignment,-0.022728372365236282
relation_graph,1.25,relation_g002_source_claim,leave_one_out_alignment,-0.026500053703784943
relation_graph,1.25,relation_g002_weak_distractor,leave_one_out_alignment,-0.032693758606910706
relation_graph,1.25,relation_g015_clean,leave_one_out_alignment,-0.02446959726512432
relation_graph,1.25,relation_g015_closure_override,leave_one_out_alignment,-0.03720775991678238
relation_graph,1.25,relation_g015_closure_update,leave_one_out_alignment,-0.031128963455557823
relation_graph,1.25,relation_g015_competition_balanced,leave_one_out_alignment,-0.01977495104074478
relation_graph,1.25,relation_g015_direct_conflict,leave_one_out_alignment,-0.023822547867894173
relation_graph,1.25,relation_g015_equal_evidence,leave_one_out_alignment,-0.023443376645445824
relation_graph,1.25,relation_g015_exception_override,leave_one_out_alignment,-0.033285532146692276
relation_graph,1.25,relation_g015_irrelevant,leave_one_out_alignment,-0.02009727992117405
relation_graph,1.25,relation_g015_paraphrase,leave_one_out_alignment,-0.019100787118077278
relation_graph,1.25,relation_g015_rename,leave_one_out_alignment,-0.025528712198138237
relation_graph,1.25,relation_g015_source_claim,leave_one_out_alignment,-0.022995872423052788
relation_graph,1.25,relation_g015_weak_distractor,leave_one_out_alignment,-0.028205228969454765
relation_graph,1.25,relation_g023_clean,leave_one_out_alignment,-0.045166533440351486
relation_graph,1.25,relation_g023_closure_override,leave_one_out_alignment,-0.05031905323266983
relation_graph,1.25,relation_g023_closure_update,leave_one_out_alignment,-0.050266966223716736
relation_graph,1.25,relation_g023_competition_balanced,leave_one_out_alignment,-0.031243644654750824
relation_graph,1.25,relation_g023_direct_conflict,leave_one_out_alignment,-0.042132481932640076
relation_graph,1.25,relation_g023_equal_evidence,leave_one_out_alignment,-0.03732433170080185
relation_graph,1.25,relation_g023_exception_override,leave_one_out_alignment,-0.044808052480220795
relation_graph,1.25,relation_g023_irrelevant,leave_one_out_alignment,-0.04676642641425133
relation_graph,1.25,relation_g023_paraphrase,leave_one_out_alignment,-0.030504383146762848
relation_graph,1.25,relation_g023_rename,leave_one_out_alignment,-0.03969251364469528
relation_graph,1.25,relation_g023_source_claim,leave_one_out_alignment,-0.03689446300268173
relation_graph,1.25,relation_g023_weak_distractor,leave_one_out_alignment,-0.04653489962220192
relation_graph,1.25,relation_g025_clean,leave_one_out_alignment,-0.019427325576543808
