prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,final_clean_logit,final_conflict_logit,pair_choice,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU,D_B_proxy,R_final_margin
g033_redundant,33,5,3,redundant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label East.
Confirmation: Pia still goes through Quin.
Confirmation: Quin still points to East.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",13.12725,0.23042297,5.4355087,5.2594185,5.6885376,-2.7154388,16.296875,14.609375,clean,-0.04537487,-4.006563,-1.8543777,-2.4568024,-3.9832306,-2.7669525,7.556544,0.04537487,1.6875
g033_irrelevant,33,5,3,irrelevant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label East.
Irrelevant fact: Rhea is associated with Copper.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",16.548674,7.328312,12.611237,12.898594,18.584984,9.509811,16.9375,14.234375,clean,3.376049,3.0913258,5.32135,5.182373,8.913216,9.458298,29.38258,3.0913258,2.703125
g033_paraphrase,33,5,3,paraphrase,stable,0,East,West,5571,4589,"In this example, Pia reaches Quin.
The destination connected to Quin is East.
Based on those two links, select the label for Pia: East or West.
Answer:",5.7301474,-2.3217278,2.5778313,0.047208786,-0.7488022,-12.128838,15.765625,14.9375,clean,-7.442477,-6.558714,-4.712055,-7.669012,-10.42057,-12.180351,-6.2602005,4.712055,0.828125
g033_weak_distractor,33,5,3,weak_distractor,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",16.820011,10.607185,15.380756,14.850536,21.479683,12.120209,16.28125,13.390625,clean,3.6473866,6.370199,8.09087,7.1343155,11.807915,12.068695,35.22152,3.6473866,2.890625
g033_competition_balanced,33,5,3,competition_balanced,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label East.
Competing fact: Pia is also associated with West.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",12.237434,4.853922,4.826111,4.7346992,10.318115,1.1517715,16.015625,14.0703125,clean,-0.9351902,0.61693573,-2.4637756,-2.9815216,0.64634705,1.1002579,12.721594,0.61693573,1.9453125
g033_direct_conflict,33,5,3,direct_conflict,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label East.
Direct conflicting fact: Pia has label West.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",11.261629,5.4982185,7.479702,6.813011,8.296127,-1.9286346,16.09375,14.4375,clean,-1.9109955,1.2612324,0.18981552,-0.9032097,-1.3756409,-1.9801483,12.024551,0.18981552,1.65625
g033_closure_update,33,5,3,closure_update,closure,2,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Old record: Quin has label East.
Updated record: Quin has label West, not East.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",12.55714,1.676981,6.281618,5.793228,18.009521,8.253609,16.28125,13.53125,clean,-0.61548424,-2.5600052,-1.0082684,-1.9229927,8.337753,8.202095,20.285461,0.61548424,2.75
g033_closure_override,33,5,3,closure_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items that is grouped under Quin receive label East.
Override rule: in this case, items that is grouped under Quin receive label West.
Fact: Pia is grouped under Quin.
Question: Which label applies to Pia: East or West?
Answer with exactly one word:",-1.7075262,-12.576937,-17.181742,-17.235838,-21.057663,-32.50421,14.828125,15.984375,conflict,-14.880151,-16.813923,-24.471628,-24.952059,-30.729431,-32.555725,-46.92388,14.880151,-1.15625
g033_exception_override,33,5,3,exception_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items connected to Quin use label East.
Exception: Pia is a special case and uses label West.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: East or West?
Answer with exactly one word:",3.9209118,-9.179253,-9.211018,-9.624523,-12.138107,-24.257385,15.3046875,15.6171875,conflict,-9.251713,-13.416239,-16.500904,-17.340744,-21.809875,-24.308899,-29.526999,9.251713,-0.3125
g034_clean,34,5,4,clean,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",2.4513543,1.3153391,-8.269036,-14.731294,-11.923206,-48.606197,15.9375,14.2109375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.7265625
g034_redundant,34,5,4,redundant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Confirmation: Pia still goes through Quin.
Confirmation: Quin still points to Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",-1.2046652,-7.9559584,-16.020285,-21.260767,-24.803658,-57.461426,15.0703125,14.34375,clean,-3.6560194,-9.271297,-7.7512484,-6.5294733,-12.880451,-8.855228,-6.6289062,3.6560194,0.7265625
g034_irrelevant,34,5,4,irrelevant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Irrelevant fact: Rhea is associated with Gold.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",8.177698,4.9346724,1.4548473,-6.072337,3.9454556,-39.30015,16.28125,13.8359375,clean,5.726344,3.6193333,9.723884,8.658957,15.868662,9.306046,36.712486,3.6193333,2.4453125
g034_paraphrase,34,5,4,paraphrase,stable,0,Copper,Silver,38315,15934,"In this example, Pia reaches Quin.
The destination connected to Quin is Copper.
Based on those two links, select the label for Pia: Copper or Silver.
Answer:",-3.0209446,-12.414944,-12.945318,-18.338863,-14.5847435,-52.86151,16.109375,14.5703125,clean,-5.4722986,-13.730283,-4.676282,-3.6075697,-2.6615372,-4.255314,1.4263964,2.6615372,1.5390625
g034_weak_distractor,34,5,4,weak_distractor,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",8.680239,0.7589359,5.1460733,-3.6421728,6.698597,-34.618176,15.6015625,13.296875,clean,6.2288847,-0.55640316,13.41511,11.089121,18.621803,13.988022,41.7207,0.55640316,2.3046875
g034_competition_balanced,34,5,4,competition_balanced,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Competing fact: Pia is also associated with Silver.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",10.652214,7.0033207,8.153218,-2.4284315,16.088566,-28.433628,15.765625,12.984375,clean,8.20086,5.6879816,16.422255,12.302862,28.011772,20.17257,53.834297,5.6879816,2.78125
g034_direct_conflict,34,5,4,direct_conflict,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Fact 2: Quin ends at Copper.
Direct conflicting fact: Pia ends at Silver.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",7.361283,4.1434956,2.674778,-6.7723827,2.4444618,-42.331135,15.484375,13.71875,clean,4.9099283,2.8281565,10.943814,7.958911,14.367668,6.2750626,34.18766,2.8281565,1.765625
g034_closure_update,34,5,4,closure_update,closure,2,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Pia routes through Quin.
Old record: Quin ends at Copper.
Updated record: Quin ends at Silver, not Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.25860596,-11.808724,-12.128415,-19.278856,-5.026642,-43.225983,15.046875,13.1171875,clean,-2.1927483,-13.1240635,-3.8593788,-4.5475626,6.8965645,5.3802147,12.093484,2.1927483,1.9296875
g034_closure_override,34,5,4,closure_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items that routes through Quin receive label Copper.
Override rule: in this case, items that routes through Quin receive label Silver.
Fact: Pia routes through Quin.
Question: Which label applies to Pia: Copper or Silver?
Answer with exactly one word:",-18.100506,-31.257011,-42.31221,-47.00948,-51.067307,-77.808655,15.0703125,16.0625,conflict,-20.55186,-32.57235,-34.043175,-32.278187,-39.1441,-29.202457,-62.74183,20.55186,-0.9921875
g034_exception_override,34,5,4,exception_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items connected to Quin use label Copper.
Exception: Pia is a special case and uses label Silver.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Copper or Silver?
Answer with exactly one word:",-14.613942,-28.935265,-37.509834,-43.369717,-46.256325,-73.5625,15.3984375,16.015625,conflict,-17.065296,-30.250603,-29.240799,-28.638424,-34.33312,-24.956303,-53.174164,17.065296,-0.6171875
g035_clean,35,5,5,clean,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",24.422367,23.45565,28.84124,41.47794,49.637634,83.11302,15.421875,13.4375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.984375
g035_redundant,35,5,5,redundant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Confirmation: Pia still goes through Quin.
Confirmation: Quin still points to Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",20.749214,16.153473,23.64053,35.977272,41.31474,74.36473,15.0625,13.65625,clean,-3.673153,-7.3021774,-5.2007103,-5.5006676,-8.322895,-8.748291,-2.175497,3.673153,1.40625
g035_irrelevant,35,5,5,irrelevant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Irrelevant fact: Rhea is associated with Red.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",28.460602,36.05374,42.41986,53.82416,65.16662,98.387344,15.6875,12.734375,clean,4.0382347,12.598091,13.578621,12.346222,15.528984,15.2743225,45.175827,4.0382347,2.953125
g035_paraphrase,35,5,5,paraphrase,stable,0,Gold,Iron,6863,17186,"In this example, Pia reaches Quin.
The destination connected to Quin is Gold.
Based on those two links, select the label for Pia: Gold or Iron.
Answer:",19.411963,19.171177,29.44022,45.083538,59.248253,89.83259,16.171875,13.984375,clean,-5.0104046,-4.2844734,0.59897995,3.6055984,9.610619,6.7195663,21.437729,0.59897995,2.1875
g035_weak_distractor,35,5,5,weak_distractor,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",26.599148,29.186033,41.62784,52.47344,58.637062,92.64848,15.3046875,13.1875,clean,2.1767807,5.730383,12.786598,10.995499,8.999428,9.535461,35.41561,2.1767807,2.1171875
g035_competition_balanced,35,5,5,competition_balanced,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Competing fact: Pia is also associated with Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",14.815063,19.15445,23.998192,36.221397,40.439224,75.51052,15.0,14.1953125,clean,-9.607304,-4.301201,-4.843048,-5.256542,-9.19841,-7.602501,-2.16786,4.301201,0.8046875
g035_direct_conflict,35,5,5,direct_conflict,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Fact 2: Quin resolves to Gold.
Direct conflicting fact: Pia resolves to Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",12.619738,14.601973,22.374086,33.74178,31.90813,68.14378,14.8046875,14.1484375,clean,-11.802629,-8.853678,-6.4671535,-7.7361603,-17.729504,-14.969238,-13.8771,6.4671535,0.65625
g035_closure_update,35,5,5,closure_update,closure,2,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Pia is linked with Quin.
Old record: Quin resolves to Gold.
Updated record: Quin resolves to Iron, not Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",13.198051,8.946109,17.500002,30.78009,43.549904,78.29035,15.1484375,13.9296875,clean,-11.224316,-14.5095415,-11.341238,-10.697849,-6.0877304,-4.82267,-7.7021694,4.82267,1.21875
g035_closure_override,35,5,5,closure_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items that is linked with Quin receive label Gold.
Override rule: in this case, items that is linked with Quin receive label Iron.
Fact: Pia is linked with Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",1.9545894,1.0500622,1.1025677,14.602995,9.067965,47.983646,14.34375,15.8515625,conflict,-22.467777,-22.405588,-27.738672,-26.874945,-40.56967,-35.129375,-58.880524,22.405588,-1.5078125
g035_exception_override,35,5,5,exception_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items connected to Quin use label Gold.
Exception: Pia is a special case and uses label Iron.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",1.9806552,-1.7430773,-0.12518501,14.085293,4.6090107,40.793186,13.765625,15.984375,conflict,-22.441711,-25.198727,-28.966425,-27.392647,-45.028625,-42.319836,-66.42238,22.441711,-2.21875
g036_clean,36,6,0,clean,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-0.3016472,-3.9261665,14.783075,21.21143,19.920494,66.77085,15.9375,13.921875,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.015625
g036_redundant,36,6,0,redundant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Confirmation: Sola still goes through Taro.
Confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-2.5470266,-6.340824,9.56641,14.919477,14.44865,56.773563,15.6171875,13.8984375,clean,-2.2453794,-2.4146576,-5.2166653,-6.291952,-5.4718437,-9.997288,0.23527718,2.2453794,1.71875
g036_irrelevant,36,6,0,irrelevant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.8238516,4.578865,25.467682,30.405203,34.71666,81.97809,15.984375,12.953125,clean,2.1254988,8.505032,10.684607,9.193773,14.796165,15.207237,40.562332,2.1254988,3.03125
g036_paraphrase,36,6,0,paraphrase,stable,0,Red,Blue,4075,7640,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",6.7139044,-2.659748,14.178839,18.681238,12.901913,60.652054,15.8359375,14.359375,clean,7.0155516,1.2664185,-0.6042366,-2.5301914,-7.0185814,-6.1187973,8.139153,0.6042366,1.4765625
