prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,null_id,null_seed,strict_conflict_to_clean
g015_exception_override,15,exception_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.171875,10,1052,True
g018_closure_update,18,closure_update,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.9375,10,1052,False
g018_closure_override,18,closure_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.921875,10,1052,False
g018_exception_override,18,exception_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.46875,10,1052,False
g022_closure_update,22,closure_update,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.375,10,1052,False
g022_closure_override,22,closure_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.40625,10,1052,False
g022_exception_override,22,exception_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.953125,10,1052,False
g026_closure_update,26,closure_update,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-2.1875,10,1052,False
g026_closure_override,26,closure_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-1.21875,10,1052,False
g026_exception_override,26,exception_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-0.75,10,1052,False
g030_closure_update,30,closure_update,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.515625,10,1052,False
g030_closure_override,30,closure_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.890625,10,1052,False
g030_exception_override,30,exception_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.46875,10,1052,False
g031_closure_update,31,closure_update,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.984375,10,1052,False
g031_closure_override,31,closure_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.265625,10,1052,True
g031_exception_override,31,exception_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,10,1052,False
g033_closure_update,33,closure_update,closure,shuffle_matched_010,East,West,6326,4312,4312, West,conflict,2,1,-2.953125,10,1052,False
g033_closure_override,33,closure_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.4375,10,1052,True
g033_exception_override,33,exception_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.46875,10,1052,True
g039_closure_update,39,closure_update,closure,shuffle_matched_010,East,West,6326,4312,4312, West,conflict,2,1,-1.515625,10,1052,False
g039_closure_override,39,closure_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,1.328125,10,1052,True
g039_exception_override,39,exception_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.65625,10,1052,True
g040_closure_update,40,closure_update,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.140625,10,1052,False
g040_closure_override,40,closure_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.921875,10,1052,False
g040_exception_override,40,exception_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.4375,10,1052,False
g042_closure_update,42,closure_update,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.4375,10,1052,False
g042_closure_override,42,closure_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,10,1052,False
g042_exception_override,42,exception_override,closure,shuffle_matched_010,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.1875,10,1052,False
g045_closure_update,45,closure_update,closure,shuffle_matched_010,East,West,6326,4312,4312, West,conflict,2,1,-2.203125,10,1052,False
g045_closure_override,45,closure_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.375,10,1052,True
g045_exception_override,45,exception_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.5625,10,1052,True
g053_closure_update,53,closure_update,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-4.234375,10,1052,False
g053_closure_override,53,closure_override,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.5625,10,1052,False
g053_exception_override,53,exception_override,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.703125,10,1052,False
g064_closure_update,64,closure_update,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.6875,10,1052,False
g064_closure_override,64,closure_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.65625,10,1052,False
g064_exception_override,64,exception_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.265625,10,1052,False
g067_closure_update,67,closure_update,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.359375,10,1052,False
g067_closure_override,67,closure_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.3125,10,1052,True
g067_exception_override,67,exception_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.046875,10,1052,False
g068_closure_update,68,closure_update,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-2.09375,10,1052,False
g068_closure_override,68,closure_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-1.65625,10,1052,False
g068_exception_override,68,exception_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-0.453125,10,1052,False
g069_closure_update,69,closure_update,closure,shuffle_matched_010,East,West,6326,4312,4312, West,conflict,2,1,-1.515625,10,1052,False
g069_closure_override,69,closure_override,closure,shuffle_matched_010,East,West,6326,4312,6326, East,clean,1,2,0.421875,10,1052,True
g069_exception_override,69,exception_override,closure,shuffle_matched_010,East,West,6326,4312,4312, West,conflict,2,1,-1.15625,10,1052,False
g073_closure_update,73,closure_update,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.640625,10,1052,False
g073_closure_override,73,closure_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.03125,10,1052,False
g073_exception_override,73,exception_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,1.046875,10,1052,True
g077_closure_update,77,closure_update,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-3.671875,10,1052,False
g077_closure_override,77,closure_override,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.71875,10,1052,False
g077_exception_override,77,exception_override,closure,shuffle_matched_010,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.21875,10,1052,False
g079_closure_update,79,closure_update,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.9375,10,1052,False
g079_closure_override,79,closure_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.8125,10,1052,True
g079_exception_override,79,exception_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.859375,10,1052,False
g080_closure_update,80,closure_update,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-1.75,10,1052,False
g080_closure_override,80,closure_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-0.828125,10,1052,False
g080_exception_override,80,exception_override,closure,shuffle_matched_010,North,South,4787,4882,4882, South,conflict,2,1,-0.03125,10,1052,False
g085_closure_update,85,closure_update,closure,shuffle_matched_010,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.125,10,1052,False
g085_closure_override,85,closure_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.0625,10,1052,True
g085_exception_override,85,exception_override,closure,shuffle_matched_010,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.796875,10,1052,True
g088_closure_update,88,closure_update,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.125,10,1052,False
g088_closure_override,88,closure_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.90625,10,1052,False
g088_exception_override,88,exception_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.03125,10,1052,False
g094_closure_update,94,closure_update,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.46875,10,1052,False
g094_closure_override,94,closure_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.109375,10,1052,False
g094_exception_override,94,exception_override,closure,shuffle_matched_010,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.234375,10,1052,False
g000_closure_update,0,closure_update,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.828125,11,1053,False
g000_closure_override,0,closure_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.1875,11,1053,False
g000_exception_override,0,exception_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.578125,11,1053,False
g004_closure_update,4,closure_update,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.78125,11,1053,False
g004_closure_override,4,closure_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.953125,11,1053,False
g004_exception_override,4,exception_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.640625,11,1053,False
g009_closure_update,9,closure_update,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-0.75,11,1053,False
g009_closure_override,9,closure_override,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-0.4375,11,1053,False
g009_exception_override,9,exception_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.359375,11,1053,True
g010_closure_update,10,closure_update,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.578125,11,1053,False
g010_closure_override,10,closure_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.484375,11,1053,False
g010_exception_override,10,exception_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.828125,11,1053,False
g011_closure_update,11,closure_update,closure,shuffle_matched_011,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.078125,11,1053,False
g011_closure_override,11,closure_override,closure,shuffle_matched_011,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.859375,11,1053,True
g011_exception_override,11,exception_override,closure,shuffle_matched_011,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.25,11,1053,False
g012_closure_update,12,closure_update,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.296875,11,1053,False
g012_closure_override,12,closure_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,11,1053,False
g012_exception_override,12,exception_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.65625,11,1053,False
g015_closure_update,15,closure_update,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-1.59375,11,1053,False
g015_closure_override,15,closure_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.03125,11,1053,True
g015_exception_override,15,exception_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.046875,11,1053,True
g018_closure_update,18,closure_update,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.734375,11,1053,False
g018_closure_override,18,closure_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.03125,11,1053,False
g018_exception_override,18,exception_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.46875,11,1053,False
g022_closure_update,22,closure_update,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.46875,11,1053,False
g022_closure_override,22,closure_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.953125,11,1053,False
g022_exception_override,22,exception_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.453125,11,1053,False
g026_closure_update,26,closure_update,closure,shuffle_matched_011,North,South,4787,4882,4882, South,conflict,2,1,-1.765625,11,1053,False
g026_closure_override,26,closure_override,closure,shuffle_matched_011,North,South,4787,4882,4882, South,conflict,2,1,-1.21875,11,1053,False
g026_exception_override,26,exception_override,closure,shuffle_matched_011,North,South,4787,4882,4882, South,conflict,2,1,-0.75,11,1053,False
g030_closure_update,30,closure_update,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.515625,11,1053,False
g030_closure_override,30,closure_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.890625,11,1053,False
g030_exception_override,30,exception_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.359375,11,1053,False
g031_closure_update,31,closure_update,closure,shuffle_matched_011,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.984375,11,1053,False
g031_closure_override,31,closure_override,closure,shuffle_matched_011,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.265625,11,1053,True
g031_exception_override,31,exception_override,closure,shuffle_matched_011,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,11,1053,False
g033_closure_update,33,closure_update,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-2.171875,11,1053,False
g033_closure_override,33,closure_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.4375,11,1053,True
g033_exception_override,33,exception_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.46875,11,1053,True
g039_closure_update,39,closure_update,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-2.078125,11,1053,False
g039_closure_override,39,closure_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.9375,11,1053,True
g039_exception_override,39,exception_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.453125,11,1053,True
g040_closure_update,40,closure_update,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.4375,11,1053,False
g040_closure_override,40,closure_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.078125,11,1053,False
g040_exception_override,40,exception_override,closure,shuffle_matched_011,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.9375,11,1053,False
g042_closure_update,42,closure_update,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.5,11,1053,False
g042_closure_override,42,closure_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.984375,11,1053,False
g042_exception_override,42,exception_override,closure,shuffle_matched_011,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.265625,11,1053,False
g045_closure_update,45,closure_update,closure,shuffle_matched_011,East,West,6326,4312,4312, West,conflict,2,1,-1.578125,11,1053,False
g045_closure_override,45,closure_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.671875,11,1053,True
g045_exception_override,45,exception_override,closure,shuffle_matched_011,East,West,6326,4312,6326, East,clean,1,2,0.65625,11,1053,True
g053_closure_update,53,closure_update,closure,shuffle_matched_011,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-3.03125,11,1053,False
