prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L11,dR_L11,R_L12,dR_L12,R_L13,dR_L13,R_L14,dR_L14,DeltaU
g023_rename,23,5,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Pia is grouped under Quin.
Link two: Quin has label Gold.
Choose the label reached from Pia: Gold or Iron.
One word answer:",discovery,0.21780246,0.20058544,-0.32707056,0.10534009,0.24205744,0.28401482,1.492468,0.37246954,0.52987236
g023_permuted,23,5,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Quin has label Gold.
Fact 1: Pia is grouped under Quin.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.092904955,0.07568793,-0.42390588,0.008504778,-0.10495579,-0.062998414,0.93036044,-0.18963802,-0.13194874
g023_redundant,23,5,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Repeated confirmation: Pia still goes through Quin.
Repeated confirmation: Quin still points to Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.025613345,0.00839632,-0.45393157,-0.021520913,-0.1423431,-0.100385725,0.9903624,-0.12963605,-0.13064174
g023_irrelevant,23,5,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Irrelevant fact: Rhea is associated with Red.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.17671853,0.15950151,-0.2997008,0.13270986,0.13800168,0.17995906,1.3175081,0.19750965,0.34531042
g023_paraphrase,23,5,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Pia reaches Quin.
The destination connected to Quin is Gold.
Based on those two links, select the label for Pia: Gold or Iron.
Answer:",discovery,0.28983498,0.27261794,-0.1360907,0.29631996,0.25830072,0.3002581,1.430235,0.31023657,0.5741882
g023_weak_distractor,23,5,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.11343782,0.09622079,-0.23994258,0.19246808,0.081783414,0.12374079,1.271061,0.15106249,0.2881779
g023_competition_balanced,23,5,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Competing fact: Pia is also associated with Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.09112013,0.073903106,-0.29590267,0.13650799,-0.033406317,0.008551061,1.013802,-0.1061964,0.010543079
g023_direct_conflict,23,5,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Direct conflicting fact: Pia has label Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.10426807,0.08705104,-0.23320732,0.19920334,0.09859449,0.14055187,1.2152971,0.09529865,0.25341344
g023_closure_update,23,5,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Old record: Quin has label Gold.
Updated record: Quin has label Iron, not Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.14358927,0.12637225,-0.22868036,0.2037303,0.02588898,0.06784636,0.9408313,-0.17916715,0.019051045
g023_closure_override,23,5,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Quin receive label Gold.
Override rule: in this case, items that is grouped under Quin receive label Iron.
Fact: Pia is grouped under Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.2597975,0.24258049,-0.096635595,0.33577508,0.26252866,0.30448604,1.2818995,0.161901,0.46857646
g023_exception_override,23,5,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Quin use label Gold.
Exception: Pia is a special case and uses label Iron.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",discovery,0.20066279,0.18344577,-0.19955134,0.23285931,0.14116472,0.1831221,1.0978487,-0.022149801,0.21882983
g024_clean,24,6,0,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.08920231,0.0,-0.087126926,0.0,-0.078154325,0.0,0.75191975,0.0,0.022258822
g024_rename,24,6,0,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Sola belongs to Taro.
Link two: Taro is located at Red.
Choose the label reached from Sola: Red or Blue.
One word answer:",discovery,0.10216473,0.012962423,-0.18864009,-0.10151316,-0.28728426,-0.20912993,0.6103833,-0.14153647,-0.21838425
g024_permuted,24,6,0,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Taro is located at Red.
Fact 1: Sola belongs to Taro.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.06740328,-0.021799028,-0.1395626,-0.05243568,-0.104070425,-0.0259161,0.58448005,-0.1674397,-0.1424722
g024_redundant,24,6,0,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.08542066,-0.0037816465,-0.061739177,0.02538775,-0.03665209,0.041502237,0.7848959,0.03297615,0.07530712
g024_irrelevant,24,6,0,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.11486924,0.02566693,-0.039290547,0.04783638,-0.04577923,0.032375097,0.856374,0.10445428,0.14098819
g024_paraphrase,24,6,0,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",discovery,-0.009610936,-0.09881324,-0.26135445,-0.17422752,-0.48661238,-0.40845805,0.4635172,-0.28840256,-0.4790377
g024_weak_distractor,24,6,0,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.16440555,0.07520325,0.102375284,0.18950221,0.075930476,0.1540848,0.83665824,0.08473849,0.24543749
g024_competition_balanced,24,6,0,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Competing fact: Sola is also associated with Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.09926796,0.010065652,-0.05244024,0.034686685,-0.072359025,0.0057953,0.50679016,-0.24512959,-0.14883113
g024_direct_conflict,24,6,0,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Direct conflicting fact: Sola is located at Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,0.09983863,0.010636322,-0.03519219,0.051934734,-0.06729531,0.010859013,0.6300168,-0.12190294,-0.04552449
g024_closure_update,24,6,0,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Old record: Taro is located at Red.
Updated record: Taro is located at Blue, not Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery,-0.0831448,-0.1723471,-0.3013544,-0.21422748,-0.3656292,-0.28747487,0.083298564,-0.6686212,-0.745775
g024_closure_override,24,6,0,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that belongs to Taro receive label Red.
Override rule: in this case, items that belongs to Taro receive label Blue.
Fact: Sola belongs to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",discovery,0.15321304,0.06401073,-0.0012414753,0.08588545,-0.056773007,0.021381319,0.52936816,-0.22255158,-0.09291422
g024_exception_override,24,6,0,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Taro use label Red.
Exception: Sola is a special case and uses label Blue.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",discovery,0.04777102,-0.041431285,-0.1202845,-0.033157572,-0.19695428,-0.118799955,0.27547097,-0.47644877,-0.4223227
g025_clean,25,6,1,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.5253346,0.0,0.5137056,0.0,0.5068842,0.0,0.58211637,0.0,0.022258822
g025_rename,25,6,1,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Sola is assigned to Taro.
Link two: Taro maps to Green.
Choose the label reached from Sola: Green or Yellow.
One word answer:",discovery,0.35604173,-0.16929287,0.4738492,-0.039856404,0.4572025,-0.049681723,0.47192574,-0.11019063,-0.14161219
g025_permuted,25,6,1,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Taro maps to Green.
Fact 1: Sola is assigned to Taro.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.6008909,0.07555628,0.62558335,0.11187774,0.59989935,0.093015134,0.56548595,-0.016630411,0.11140397
g025_redundant,25,6,1,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.5356105,0.0102759,0.5328657,0.019160092,0.5134305,0.006546259,0.5790529,-0.0030634403,0.03223902
g025_irrelevant,25,6,1,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Irrelevant fact: Una is associated with North.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.56532794,0.039993346,0.6423222,0.12861657,0.65488464,0.14800042,0.7809534,0.19883704,0.30033013
g025_paraphrase,25,6,1,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Sola reaches Taro.
The destination connected to Taro is Green.
Based on those two links, select the label for Sola: Green or Yellow.
Answer:",discovery,0.44210395,-0.083230644,0.62676376,0.11305815,0.5857967,0.0789125,0.6204238,0.03830743,0.108330175
g025_weak_distractor,25,6,1,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.55168366,0.026349068,0.58827686,0.07457125,0.5462762,0.039391994,0.5773475,-0.0047688484,0.069873124
g025_competition_balanced,25,6,1,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Competing fact: Sola is also associated with Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.47618157,-0.04915303,0.49408284,-0.019622773,0.41699877,-0.08988544,0.28796744,-0.29414892,-0.26558474
g025_direct_conflict,25,6,1,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Direct conflicting fact: Sola maps to Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.53914666,0.013812065,0.5599562,0.04625058,0.5255462,0.018661976,0.50427747,-0.0778389,-0.009142153
g025_closure_update,25,6,1,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Old record: Taro maps to Green.
Updated record: Taro maps to Yellow, not Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.360582,-0.1647526,0.3911688,-0.12253681,0.35541335,-0.15147087,0.22095561,-0.36116076,-0.41077211
g025_closure_override,25,6,1,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is assigned to Taro receive label Green.
Override rule: in this case, items that is assigned to Taro receive label Yellow.
Fact: Sola is assigned to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",discovery,0.62900054,0.10366595,0.6386287,0.12492311,0.5811763,0.07429206,0.4303478,-0.15176857,0.010068216
