prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split
g024_redundant,24,6,0,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_irrelevant,24,6,0,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_paraphrase,24,6,0,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",discovery
g024_weak_distractor,24,6,0,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_competition_balanced,24,6,0,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Competing fact: Sola is also associated with Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_direct_conflict,24,6,0,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Direct conflicting fact: Sola is located at Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_closure_update,24,6,0,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Old record: Taro is located at Red.
Updated record: Taro is located at Blue, not Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_closure_override,24,6,0,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that belongs to Taro receive label Red.
Override rule: in this case, items that belongs to Taro receive label Blue.
Fact: Sola belongs to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",discovery
g024_exception_override,24,6,0,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Taro use label Red.
Exception: Sola is a special case and uses label Blue.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",discovery
g025_clean,25,6,1,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_rename,25,6,1,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Sola is assigned to Taro.
Link two: Taro maps to Green.
Choose the label reached from Sola: Green or Yellow.
One word answer:",discovery
g025_permuted,25,6,1,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Taro maps to Green.
Fact 1: Sola is assigned to Taro.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_redundant,25,6,1,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_irrelevant,25,6,1,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Irrelevant fact: Una is associated with North.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_paraphrase,25,6,1,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Sola reaches Taro.
The destination connected to Taro is Green.
Based on those two links, select the label for Sola: Green or Yellow.
Answer:",discovery
g025_weak_distractor,25,6,1,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_competition_balanced,25,6,1,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Competing fact: Sola is also associated with Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_direct_conflict,25,6,1,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Direct conflicting fact: Sola maps to Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_closure_update,25,6,1,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Old record: Taro maps to Green.
Updated record: Taro maps to Yellow, not Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_closure_override,25,6,1,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is assigned to Taro receive label Green.
Override rule: in this case, items that is assigned to Taro receive label Yellow.
Fact: Sola is assigned to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",discovery
g025_exception_override,25,6,1,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Taro use label Green.
Exception: Sola is a special case and uses label Yellow.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",discovery
g026_clean,26,6,2,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_rename,26,6,2,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Sola is part of Taro.
Link two: Taro points to North.
Choose the label reached from Sola: North or South.
One word answer:",discovery
g026_permuted,26,6,2,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Taro points to North.
Fact 1: Sola is part of Taro.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_redundant,26,6,2,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_irrelevant,26,6,2,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Irrelevant fact: Una is associated with East.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_paraphrase,26,6,2,paraphrase,relation_preserving,stable,North,South,East,"In this example, Sola reaches Taro.
The destination connected to Taro is North.
Based on those two links, select the label for Sola: North or South.
Answer:",discovery
g026_weak_distractor,26,6,2,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_competition_balanced,26,6,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Competing fact: Sola is also associated with South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_direct_conflict,26,6,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Direct conflicting fact: Sola points to South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_closure_update,26,6,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Old record: Taro points to North.
Updated record: Taro points to South, not North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",discovery
g026_closure_override,26,6,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Taro receive label North.
Override rule: in this case, items that is part of Taro receive label South.
Fact: Sola is part of Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:",discovery
g026_exception_override,26,6,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Taro use label North.
Exception: Sola is a special case and uses label South.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:",discovery
g027_clean,27,6,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",discovery
