prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
g014_clean,14,3,2,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.35074812,0.0,1.6410743,0.0,1.7582715,0.0,-0.64229107,0.0,-0.015909195,0.0,0.16246796,0.0,-0.88653183,0.0,2.8346574
g014_rename,14,3,2,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Juno is part of Kira.
Link two: Kira points to North.
Choose the label reached from Juno: North or South.
One word answer:",discovery,-0.015806973,0.33494115,2.60376,0.9626857,2.1335917,0.3753202,2.9722867,3.6145778,3.127264,3.1431732,3.1318302,2.9693623,2.7973366,3.6838684,9.477268
g014_permuted,14,3,2,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Kira points to North.
Fact 1: Juno is part of Kira.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.2054019,0.14534622,1.1834636,-0.45761073,1.1277974,-0.6304741,-2.2950864,-1.6527953,-1.9705114,-1.9546022,-1.5746117,-1.7370796,-2.8146572,-1.9281254,-0.83666945
g014_redundant,14,3,2,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Repeated confirmation: Juno still goes through Kira.
Repeated confirmation: Kira still points to North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.23957676,0.111171365,1.188237,-0.45283735,1.2571969,-0.50107455,-1.2515874,-0.6092963,-0.49727917,-0.48136997,-0.15599632,-0.31846428,-1.3556461,-0.4691143,1.8660891
g014_irrelevant,14,3,2,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Irrelevant fact: Lio is associated with East.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.4038236,-0.053075492,1.7702107,0.12913644,1.5937533,-0.16451812,-1.0421352,-0.39984417,-0.7262745,-0.7103653,-0.27353096,-0.43599892,-1.5174713,-0.6309395,1.7520976
g014_paraphrase,14,3,2,paraphrase,relation_preserving,stable,North,South,East,"In this example, Juno reaches Kira.
The destination connected to Kira is North.
Based on those two links, select the label for Juno: North or South.
Answer:",discovery,-0.6501758,-0.2994277,0.44864488,-1.1924294,0.849638,-0.9086335,2.637206,3.2794971,2.8046122,2.8205214,3.3440914,3.1816235,2.0906296,2.9771614,8.686946
g014_weak_distractor,14,3,2,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.31473416,0.03601396,0.72428346,-0.91679084,0.82514906,-0.9331224,-1.3621573,-0.7198663,-0.9106941,-0.8947849,-0.5674782,-0.72994614,-1.7223759,-0.83584404,1.124596
g014_competition_balanced,14,3,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Competing fact: Juno is also associated with South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.34328938,0.0074587464,0.35603452,-1.2850398,0.15736628,-1.6009052,-3.0877404,-2.4454494,-2.9391232,-2.923214,-2.5536957,-2.7161636,-4.177473,-3.2909412,-3.0248835
g014_direct_conflict,14,3,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Direct conflicting fact: Juno points to South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.6867375,-0.33598936,0.2486887,-1.3923856,0.25356126,-1.5047102,-3.298637,-2.6563458,-3.5294619,-3.5135527,-3.534109,-3.696577,-5.402437,-4.5159054,-4.593217
g014_closure_update,14,3,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Old record: Kira points to North.
Updated record: Kira points to South, not North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,-0.6782638,-0.32751566,-0.80333984,-2.4444141,-1.143862,-2.9021335,-4.4346323,-3.7923412,-4.2119617,-4.1960526,-3.9595375,-4.1220055,-5.720524,-4.833992,-5.973403
g014_closure_override,14,3,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Kira receive label North.
Override rule: in this case, items that is part of Kira receive label South.
Fact: Juno is part of Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",discovery,-0.57520294,-0.22445482,-0.4916159,-2.1326902,-1.6883922,-3.4466636,-4.518837,-3.876546,-4.8796988,-4.8637896,-4.5293903,-4.6918583,-6.54146,-5.654928,-7.107174
g014_exception_override,14,3,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Kira use label North.
Exception: Juno is a special case and uses label South.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",discovery,-0.47191292,-0.1211648,0.00436604,-1.6367083,-1.0831826,-2.841454,-3.9063787,-3.2640877,-4.7364774,-4.720568,-4.3208084,-4.4832764,-6.1578197,-5.271288,-6.3925266
g015_clean,15,3,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.9931994,0.0,1.4277416,0.0,3.1528072,0.0,3.4322395,0.0,4.582178,0.0,5.880501,0.0,8.929541,0.0,2.8346574
g015_rename,15,3,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Juno is grouped under Kira.
Link two: Kira has label East.
Choose the label reached from Juno: East or West.
One word answer:",discovery,1.0476859,0.054486454,2.2374406,0.80969894,3.744218,0.5914109,5.5618553,2.1296158,6.528678,1.9464998,8.330816,2.4503155,11.886397,2.9568567,7.651331
g015_permuted,15,3,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Kira has label East.
Fact 1: Juno is grouped under Kira.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.9152896,-0.07790983,1.2992331,-0.12850857,3.0694113,-0.08339596,1.8835964,-1.5486431,2.6983728,-1.8838053,4.006069,-1.8744316,7.374277,-1.5552635,-0.58554554
g015_redundant,15,3,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Repeated confirmation: Juno still goes through Kira.
Repeated confirmation: Kira still points to East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,1.0062568,0.013057411,1.2982669,-0.12947476,3.243969,0.09116173,5.8681374,2.4358978,6.877665,2.295487,8.347043,2.4665422,11.214756,2.2852154,7.5001535
g015_irrelevant,15,3,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Irrelevant fact: Lio is associated with Copper.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,1.1209764,0.12777704,1.6052794,0.1775378,3.53133,0.37852287,3.8537207,0.42148113,4.9106045,0.32842636,6.1128464,0.23234558,9.2621155,0.33257484,3.5111961
g015_paraphrase,15,3,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Juno reaches Kira.
The destination connected to Kira is East.
Based on those two links, select the label for Juno: East or West.
Answer:",discovery,1.8122933,0.8190939,2.317493,0.8897513,3.056725,-0.09608221,5.864414,2.4321747,7.539185,2.957007,9.619026,3.7385254,13.077043,4.147502,9.573119
g015_weak_distractor,15,3,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.90982604,-0.08337337,0.9585278,-0.46921384,2.2681577,-0.8846495,3.8250852,0.39284563,5.382078,0.79990005,7.557925,1.6774244,10.35308,1.4235392,4.967532
g015_competition_balanced,15,3,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Competing fact: Juno is also associated with West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.897674,-0.095525384,0.07789755,-1.3498441,1.6371543,-1.5156529,0.99867535,-2.4335642,2.9752588,-1.6069193,5.385317,-0.49518394,7.795904,-1.1336365,0.0148022175
g015_direct_conflict,15,3,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Direct conflicting fact: Juno has label West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.57748556,-0.41571385,0.11306679,-1.3146749,1.7848308,-1.3679764,0.6477518,-2.7844877,1.4537325,-3.1284456,3.708047,-2.1724539,6.544034,-2.3855066,-2.4660227
g015_closure_update,15,3,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Old record: Kira has label East.
Updated record: Kira has label West, not East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,0.617872,-0.3753274,0.0030466318,-1.424695,0.60248005,-2.5503273,-1.1115127,-4.543752,-0.22044277,-4.802621,0.96520615,-4.9152946,3.9478674,-4.9816732,-7.0015974
g015_closure_override,15,3,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Kira receive label East.
Override rule: in this case, items that is grouped under Kira receive label West.
Fact: Juno is grouped under Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",discovery,0.70821536,-0.28498405,0.036874294,-1.3908674,1.0304823,-2.122325,0.5220661,-2.9101734,1.0384407,-3.5437374,2.7016401,-3.1788607,5.500144,-3.4293966,-3.907243
g015_exception_override,15,3,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Kira use label East.
Exception: Juno is a special case and uses label West.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",discovery,0.6480401,-0.3451593,0.5188072,-0.9089345,1.7274015,-1.4254057,1.5937176,-1.838522,1.2990751,-3.283103,2.9780989,-2.902402,5.577668,-3.3518724,-3.0676916
g016_clean,16,4,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.12486076,0.0,0.26994264,0.0,0.03174758,0.0,-1.7378917,0.0,-1.2081039,0.0,0.035166264,0.0,-4.78216,0.0,2.8346574
g016_rename,16,4,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Mira belongs to Nero.
Link two: Nero is located at Copper.
Choose the label reached from Mira: Copper or Silver.
One word answer:",discovery,-0.892066,-0.76720524,-0.38375914,-0.6537018,-1.3522851,-1.3840327,-1.091707,0.6461847,-1.3976007,-0.18949676,-0.0693388,-0.10450506,-2.8986402,1.8835196,3.7069912
g016_permuted,16,4,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Nero is located at Copper.
Fact 1: Mira belongs to Nero.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.16902304,-0.044162273,0.41197866,0.14203602,-0.17925465,-0.21100223,-3.0195801,-1.2816885,-2.8931174,-1.6850135,-1.6487498,-1.6839161,-6.1869154,-1.4047556,-0.19058323
g016_redundant,16,4,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.27303052,-0.14816976,0.5399277,0.26998508,-0.1961956,-0.22794318,-1.1417587,0.596133,-1.0360591,0.17204475,-0.08872318,-0.123889446,-3.9999983,0.7821615,3.4688482
g016_irrelevant,16,4,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Irrelevant fact: Orin is associated with Gold.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.9386523,-0.8137915,-0.34253633,-0.612479,0.08688927,0.055141687,-2.210541,-0.47264934,-1.3853045,-0.17720056,-0.89375544,-0.9289217,-5.3697658,-0.58760595,1.672442
g016_paraphrase,16,4,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Mira reaches Nero.
The destination connected to Nero is Copper.
Based on those two links, select the label for Mira: Copper or Silver.
Answer:",discovery,-3.1865516,-3.0616908,-2.8723285,-3.142271,-2.0921495,-2.123897,-0.42863226,1.3092594,1.5271133,2.735217,4.838603,4.8034368,0.27250743,5.0546675,9.595734
g016_weak_distractor,16,4,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.5471964,-0.42233562,0.24251235,-0.027430296,-0.07398605,-0.10573363,-0.6151448,1.122747,-0.121014714,1.0870892,0.8155632,0.78039694,-3.19809,1.5840697,5.040551
g016_competition_balanced,16,4,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Competing fact: Mira is also associated with Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-1.1662936,-1.0414329,-0.26079333,-0.53073597,-0.40492916,-0.43667674,-5.0755844,-3.3376927,-5.509837,-4.301733,-4.7671857,-4.802352,-7.7154975,-2.9333377,-4.943551
g016_direct_conflict,16,4,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Direct conflicting fact: Mira is located at Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-1.2650185,-1.1401577,-0.48267686,-0.7526195,-0.58950293,-0.6212505,-5.7255473,-3.9876556,-6.5034113,-5.295307,-5.9474287,-5.982595,-8.467156,-3.6849966,-6.78389
g016_closure_update,16,4,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Old record: Nero is located at Copper.
Updated record: Nero is located at Silver, not Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,-0.7784629,-0.6536021,-0.71086454,-0.9808072,-0.3515978,-0.38334537,-5.8448153,-4.1069236,-6.251857,-5.0437527,-7.1020355,-7.137202,-9.173872,-4.391712,-7.729352
