prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L18,dR_L18,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,DeltaU
g014_weak_distractor,14,3,2,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,19.536741,8.767406,23.320303,18.932272,38.4125,19.693207,42.12774,17.356926,41.167824,22.491623,40.86595,24.294182,59.33681
g014_competition_balanced,14,3,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Competing fact: Juno is also associated with South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,11.6867695,0.9174347,12.216875,7.828844,23.171776,4.452484,27.208652,2.4378395,23.71444,5.0382385,22.954567,6.3827972,23.81293
g014_direct_conflict,14,3,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Fact 2: Kira points to North.
Direct conflicting fact: Juno points to South.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,6.318638,-4.450697,3.360958,-1.0270729,12.951828,-5.7674637,17.233871,-7.5369415,6.425194,-12.251007,5.344742,-11.227028,-6.2283487
g014_closure_update,14,3,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Juno is part of Kira.
Old record: Kira points to North.
Updated record: Kira points to South, not North.
Question: Which label is associated with Juno: North or South?
Answer with exactly one word:",discovery,6.7311935,-4.0381413,-1.5524921,-5.940523,11.548748,-7.1705437,16.101223,-8.66959,13.4205475,-5.2556534,11.635971,-4.9357986,-1.9592781
g014_closure_override,14,3,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Kira receive label North.
Override rule: in this case, items that is part of Kira receive label South.
Fact: Juno is part of Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",discovery,-8.956799,-19.726133,-14.402023,-18.790054,-12.821709,-31.541,-7.1812134,-31.952026,-11.214806,-29.891006,-14.165451,-30.73722,-54.45857
g014_exception_override,14,3,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Kira use label North.
Exception: Juno is a special case and uses label South.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: North or South?
Answer with exactly one word:",discovery,-5.029112,-15.798447,-12.3694935,-16.757524,-3.7798615,-22.499153,1.2407265,-23.530087,-0.38098145,-19.057182,-3.0764618,-19.648232,-34.73799
g015_clean,15,3,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,11.819548,0.0,1.9567947,0.0,4.0947037,0.0,4.7368317,0.0,2.6145477,0.0,-5.578369,0.0,12.397655
g015_rename,15,3,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Juno is grouped under Kira.
Link two: Kira has label East.
Choose the label reached from Juno: East or West.
One word answer:",discovery,11.954532,0.13498402,13.7586155,11.801821,19.7577,15.662996,21.775713,17.038881,26.419205,23.804657,17.215874,22.794243,53.22898
g015_permuted,15,3,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Kira has label East.
Fact 1: Juno is grouped under Kira.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,13.920926,2.1013784,0.32683945,-1.6299553,7.6815987,3.586895,7.73407,2.9972382,8.529198,5.91465,0.5798187,6.158188,21.129723
g015_redundant,15,3,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Repeated confirmation: Juno still goes through Kira.
Repeated confirmation: Kira still points to East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,12.069064,0.24951649,2.6996841,0.7428894,7.0416718,2.946968,7.1852036,2.448372,4.8151474,2.2005997,-2.4060822,3.172287,17.601294
g015_irrelevant,15,3,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Irrelevant fact: Lio is associated with Copper.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,18.14502,6.325472,10.314655,8.357861,16.171333,12.07663,16.712723,11.975891,21.794228,19.17968,13.591385,19.169754,45.78332
g015_paraphrase,15,3,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Juno reaches Kira.
The destination connected to Kira is East.
Based on those two links, select the label for Juno: East or West.
Answer:",discovery,7.023223,-4.7963247,-0.63074875,-2.5875435,5.1656055,1.0709019,3.4209747,-1.3158569,0.9606476,-1.6539001,-9.303879,-3.7255096,7.6599917
g015_weak_distractor,15,3,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,16.917938,5.0983906,13.430368,11.473574,17.805737,13.711033,17.517765,12.780933,23.467583,20.853035,15.836227,21.414597,49.537014
g015_competition_balanced,15,3,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Competing fact: Juno is also associated with West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,14.070293,2.2507458,9.700401,7.7436066,9.065598,4.970894,9.35626,4.6194286,14.225136,11.610588,6.8153305,12.3937,31.589378
g015_direct_conflict,15,3,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Fact 2: Kira has label East.
Direct conflicting fact: Juno has label West.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,10.6439905,-1.1755571,6.1266575,4.1698627,5.811184,1.7164803,5.514427,0.7775955,2.5233994,-0.09114838,-6.018158,-0.43978882,14.2533455
g015_closure_update,15,3,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Juno is grouped under Kira.
Old record: Kira has label East.
Updated record: Kira has label West, not East.
Question: Which label is associated with Juno: East or West?
Answer with exactly one word:",discovery,11.521288,-0.29825974,0.12781143,-1.8289833,2.4675102,-1.6271935,2.0250874,-2.7117443,9.10144,6.4868927,2.2878876,7.8662567,17.378635
g015_closure_override,15,3,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Kira receive label East.
Override rule: in this case, items that is grouped under Kira receive label West.
Fact: Juno is grouped under Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",discovery,-2.3210516,-14.140599,-12.984476,-14.941271,-18.815592,-22.910295,-18.972538,-23.70937,-27.78115,-30.395699,-39.153168,-33.5748,-46.972805
g015_exception_override,15,3,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Kira use label East.
Exception: Juno is a special case and uses label West.
Fact: Juno is connected to Kira.
Question: Which label applies to Juno: East or West?
Answer with exactly one word:",discovery,3.1701412,-8.649406,-8.370985,-10.32778,-10.447903,-14.542606,-11.116646,-15.8534775,-14.819153,-17.4337,-26.171478,-20.59311,-24.482933
g016_clean,16,4,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,6.1191225,0.0,-0.30714893,0.0,-2.586401,0.0,-9.789941,0.0,0.099494934,0.0,-31.457684,0.0,12.397655
g016_rename,16,4,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Mira belongs to Nero.
Link two: Nero is located at Copper.
Choose the label reached from Mira: Copper or Silver.
One word answer:",discovery,13.771509,7.6523867,17.24991,17.55706,16.136631,18.723032,10.38018,20.17012,24.128157,24.028662,-15.8207,15.636984,55.689774
g016_permuted,16,4,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Nero is located at Copper.
Fact 1: Mira belongs to Nero.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,4.5768743,-1.5422482,-3.0374126,-2.7302637,-5.3131275,-2.7267265,-12.492434,-2.7024927,3.1225586,3.0230637,-34.68799,-3.2303047,8.901547
g016_redundant,16,4,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,5.352273,-0.7668495,-2.5469704,-2.2398214,-8.480865,-5.8944635,-14.85104,-5.061099,-6.0160255,-6.1155205,-34.42694,-2.9692574,2.4630928
g016_irrelevant,16,4,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Irrelevant fact: Orin is associated with Gold.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,10.274385,4.155263,8.873041,9.18019,12.580276,15.1666765,3.6349506,13.424891,16.554405,16.45491,-22.650871,8.806812,40.694138
g016_paraphrase,16,4,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Mira reaches Nero.
The destination connected to Nero is Copper.
Based on those two links, select the label for Mira: Copper or Silver.
Answer:",discovery,1.100008,-5.0191145,-5.5157313,-5.2085824,-2.906149,-0.31974792,-9.105425,0.68451595,-3.188055,-3.28755,-36.5457,-5.0880165,5.4104795
g016_weak_distractor,16,4,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,12.852543,6.7334204,6.521207,6.828356,17.453163,20.039564,6.7894344,16.579376,25.610405,25.51091,-12.947035,18.510649,53.30607
g016_competition_balanced,16,4,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Competing fact: Mira is also associated with Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,12.9885235,6.869401,7.400654,7.707803,14.983441,17.569843,4.4489098,14.238851,27.926548,27.827053,-12.071476,19.386208,53.357674
g016_direct_conflict,16,4,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Fact 2: Nero is located at Copper.
Direct conflicting fact: Mira is located at Silver.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,11.360422,5.2412996,8.04011,8.347259,14.685104,17.271505,3.7851086,13.575049,22.365585,22.26609,-18.303288,13.154396,46.784992
g016_closure_update,16,4,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Mira belongs to Nero.
Old record: Nero is located at Copper.
Updated record: Nero is located at Silver, not Copper.
Question: Which label is associated with Mira: Copper or Silver?
Answer with exactly one word:",discovery,4.775933,-1.3431897,-8.110793,-7.803644,-3.5390368,-0.95263577,-11.832863,-2.042922,6.826706,6.727211,-29.354877,2.102806,12.872844
g016_closure_override,16,4,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Nero receive label Copper.
Override rule: in this case, items that belongs to Nero receive label Silver.
Fact: Mira belongs to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",discovery,-17.020157,-23.139278,-30.978521,-30.671371,-43.22896,-40.642555,-48.180218,-38.390278,-47.521244,-47.62074,-71.589745,-40.13206,-79.27688
g016_exception_override,16,4,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Nero use label Copper.
Exception: Mira is a special case and uses label Silver.
Fact: Mira is connected to Nero.
Question: Which label applies to Mira: Copper or Silver?
Answer with exactly one word:",discovery,-14.214492,-20.333614,-29.024721,-28.717571,-37.338905,-34.752502,-43.848045,-34.058105,-47.596954,-47.69645,-73.65508,-42.1974,-75.039116
g017_clean,17,4,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Mira is assigned to Nero.
Fact 2: Nero maps to Gold.
Question: Which label is associated with Mira: Gold or Iron?
Answer with exactly one word:",discovery,28.857565,0.0,36.859398,0.0,41.224472,0.0,53.456215,0.0,57.31765,0.0,82.860214,0.0,12.397655
g017_rename,17,4,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Mira is assigned to Nero.
Link two: Nero maps to Gold.
Choose the label reached from Mira: Gold or Iron.
One word answer:",discovery,28.28656,-0.57100487,48.946835,12.087437,53.06098,11.83651,60.913654,7.4574394,78.34748,21.02983,104.69905,21.838837,45.98962
