task,representation,prompt_id,metric,value
arithmetic_addition,direction_only,arith_008_final_recheck,leave_one_out_alignment,-0.3789350092411041
arithmetic_addition,direction_only,arith_009_clean,leave_one_out_alignment,-0.3734137713909149
arithmetic_addition,direction_only,arith_009_paraphrase,leave_one_out_alignment,-0.37428751587867737
arithmetic_addition,direction_only,arith_009_untrusted_conflict,leave_one_out_alignment,-0.37452730536460876
arithmetic_addition,direction_only,arith_009_asserted_conflict,leave_one_out_alignment,-0.3753577768802643
arithmetic_addition,direction_only,arith_009_explicit_correction,leave_one_out_alignment,-0.3737867772579193
arithmetic_addition,direction_only,arith_009_final_recheck,leave_one_out_alignment,-0.3773573040962219
arithmetic_addition,direction_only,arith_010_clean,leave_one_out_alignment,-0.3746624290943146
arithmetic_addition,direction_only,arith_010_paraphrase,leave_one_out_alignment,-0.37662822008132935
arithmetic_addition,direction_only,arith_010_untrusted_conflict,leave_one_out_alignment,-0.3763194680213928
arithmetic_addition,direction_only,arith_010_asserted_conflict,leave_one_out_alignment,-0.3771915137767792
arithmetic_addition,direction_only,arith_010_explicit_correction,leave_one_out_alignment,-0.37565237283706665
arithmetic_addition,direction_only,arith_010_final_recheck,leave_one_out_alignment,-0.37860727310180664
arithmetic_addition,direction_only,arith_011_clean,leave_one_out_alignment,-0.37555110454559326
arithmetic_addition,direction_only,arith_011_paraphrase,leave_one_out_alignment,-0.3769272267818451
arithmetic_addition,direction_only,arith_011_untrusted_conflict,leave_one_out_alignment,-0.37674471735954285
arithmetic_addition,direction_only,arith_011_asserted_conflict,leave_one_out_alignment,-0.37706702947616577
arithmetic_addition,direction_only,arith_011_explicit_correction,leave_one_out_alignment,-0.3756856918334961
arithmetic_addition,direction_only,arith_011_final_recheck,leave_one_out_alignment,-0.37866294384002686
arithmetic_addition,direction_only,arith_012_clean,leave_one_out_alignment,-0.37371528148651123
arithmetic_addition,direction_only,arith_012_paraphrase,leave_one_out_alignment,-0.37386196851730347
arithmetic_addition,direction_only,arith_012_untrusted_conflict,leave_one_out_alignment,-0.37382522225379944
arithmetic_addition,direction_only,arith_012_asserted_conflict,leave_one_out_alignment,-0.3767687976360321
arithmetic_addition,direction_only,arith_012_explicit_correction,leave_one_out_alignment,-0.3744916021823883
arithmetic_addition,direction_only,arith_012_final_recheck,leave_one_out_alignment,-0.3772803246974945
arithmetic_addition,direction_only,arith_013_clean,leave_one_out_alignment,-0.3747742772102356
arithmetic_addition,direction_only,arith_013_paraphrase,leave_one_out_alignment,-0.37570521235466003
arithmetic_addition,direction_only,arith_013_untrusted_conflict,leave_one_out_alignment,-0.37519678473472595
arithmetic_addition,direction_only,arith_013_asserted_conflict,leave_one_out_alignment,-0.37670406699180603
arithmetic_addition,direction_only,arith_013_explicit_correction,leave_one_out_alignment,-0.3751411437988281
arithmetic_addition,direction_only,arith_013_final_recheck,leave_one_out_alignment,-0.37802818417549133
arithmetic_addition,direction_only,arith_014_clean,leave_one_out_alignment,-0.3749755620956421
arithmetic_addition,direction_only,arith_014_paraphrase,leave_one_out_alignment,-0.3760625123977661
arithmetic_addition,direction_only,arith_014_untrusted_conflict,leave_one_out_alignment,-0.37556445598602295
arithmetic_addition,direction_only,arith_014_asserted_conflict,leave_one_out_alignment,-0.3770684003829956
arithmetic_addition,direction_only,arith_014_explicit_correction,leave_one_out_alignment,-0.37490999698638916
arithmetic_addition,direction_only,arith_014_final_recheck,leave_one_out_alignment,-0.3789394199848175
arithmetic_addition,direction_only,arith_015_clean,leave_one_out_alignment,-0.3741625249385834
arithmetic_addition,direction_only,arith_015_paraphrase,leave_one_out_alignment,-0.3752194344997406
arithmetic_addition,direction_only,arith_015_untrusted_conflict,leave_one_out_alignment,-0.37507376074790955
arithmetic_addition,direction_only,arith_015_asserted_conflict,leave_one_out_alignment,-0.3756619691848755
arithmetic_addition,direction_only,arith_015_explicit_correction,leave_one_out_alignment,-0.37414658069610596
arithmetic_addition,direction_only,arith_015_final_recheck,leave_one_out_alignment,-0.3780628442764282
arithmetic_addition,norm_only_fixed_direction,arith_000_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_001_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_002_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_003_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_004_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_005_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_006_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_007_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_008_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_009_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_010_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_011_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_012_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_013_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_014_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_clean,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_paraphrase,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_untrusted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_asserted_conflict,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_explicit_correction,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_015_final_recheck,future_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_clean,leave_one_out_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_paraphrase,leave_one_out_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_untrusted_conflict,leave_one_out_alignment,1.0
arithmetic_addition,norm_only_fixed_direction,arith_000_asserted_conflict,leave_one_out_alignment,0.9999999403953552
