prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L12,dR_L13,dR_L14,dR_L15
arith_025_clean,25,clean,stable,0,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 4.
Candidate 1: five
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",4.203125,3.5839844,0.6191406,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_025_paraphrase,25,paraphrase,stable,0,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 2 + 4 and compare the two choices.
Candidate 1: five
Candidate 2: six
Which candidate is correct?
Answer with exactly one candidate word:",6.7695312,6.3320312,0.4375,clean,train,0.38242793,0.015063584,0.007530153,0.028748393,-0.18203449
arith_025_untrusted_conflict,25,untrusted_conflict,competition,1,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 4.
Candidate 1: five
Candidate 2: six
An unverified note claims that five is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.2382812,8.171875,-0.93359375,conflict,train,-0.99252206,-0.0076625347,0.015549302,-0.06678665,-1.5563936
arith_025_asserted_conflict,25,asserted_conflict,competition,1,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 4.
Candidate 1: five
Candidate 2: six
A previous solver selected five. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",4.5546875,4.2578125,0.296875,clean,train,0.23705322,-0.008062199,0.03148076,-0.04305145,-0.31948137
arith_025_explicit_correction,25,explicit_correction,closure,2,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 4.
Candidate 1: five
Candidate 2: six
Initial note: five. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",6.8242188,7.28125,-0.45703125,conflict,train,-0.5174281,0.013405308,-0.0065775514,-0.08048731,-1.0752068
arith_025_final_recheck,25,final_recheck,closure,2,2 + 4,6,5,six,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 4.
Candidate 1: five
Candidate 2: six
Draft answer: five. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",2.7558594,2.3105469,0.4453125,clean,train,0.3965268,0.031612262,0.06578633,0.06121096,-0.17336416
arith_026_clean,26,clean,stable,0,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 4.
Candidate 1: seven
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",6.0351562,6.7773438,-0.7421875,conflict,train,0.5588415,0.0,0.0,0.0,0.0
arith_026_paraphrase,26,paraphrase,stable,0,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 3 + 4 and compare the two choices.
Candidate 1: seven
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",8.0,8.1484375,-0.1484375,conflict,train,1.1657196,0.018822461,0.01818186,0.12135255,0.5957651
arith_026_untrusted_conflict,26,untrusted_conflict,competition,1,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 4.
Candidate 1: seven
Candidate 2: nine
An unverified note claims that nine is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.96875,8.9296875,-0.9609375,conflict,train,0.3394102,0.021090508,0.04271269,-0.021244168,-0.21965313
arith_026_asserted_conflict,26,asserted_conflict,competition,1,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 4.
Candidate 1: seven
Candidate 2: nine
A previous solver selected nine. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",6.8984375,6.8359375,0.0625,clean,train,1.3775139,0.0055188537,0.07371545,0.15177935,0.8045459
arith_026_explicit_correction,26,explicit_correction,closure,2,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 4.
Candidate 1: seven
Candidate 2: nine
Initial note: nine. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",8.484375,9.8359375,-1.3515625,conflict,train,-0.053869247,0.042013705,0.063257456,-0.108391285,-0.6056509
arith_026_final_recheck,26,final_recheck,closure,2,3 + 4,7,9,seven,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 4.
Candidate 1: seven
Candidate 2: nine
Draft answer: nine. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",4.8554688,5.484375,-0.62890625,conflict,train,0.6803851,0.049662635,0.11410898,0.047114372,0.11366367
arith_027_clean,27,clean,stable,0,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 4.
Candidate 1: six
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",6.265625,6.0234375,0.2421875,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_027_paraphrase,27,paraphrase,stable,0,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 4 and compare the two choices.
Candidate 1: six
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",7.4726562,7.3867188,0.0859375,clean,train,0.39816713,-0.051424116,-0.040024757,-0.024194539,-0.15751648
arith_027_untrusted_conflict,27,untrusted_conflict,competition,1,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 4.
Candidate 1: six
Candidate 2: eight
An unverified note claims that six is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.5742188,8.765625,-1.1914062,conflict,train,-0.89108044,-0.020942241,-0.09758937,-0.15777725,-1.4398751
arith_027_asserted_conflict,27,asserted_conflict,competition,1,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 4.
Candidate 1: six
Candidate 2: eight
A previous solver selected six. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",6.1171875,6.125,-0.0078125,conflict,train,0.31083673,0.008712798,1.347065e-05,0.013795078,-0.25207758
arith_027_explicit_correction,27,explicit_correction,closure,2,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 4.
Candidate 1: six
Candidate 2: eight
Initial note: six. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.9960938,8.921875,-0.92578125,conflict,train,-0.6127592,0.001605019,0.0068511367,-0.091297746,-1.1700687
arith_027_final_recheck,27,final_recheck,closure,2,4 + 4,8,6,eight,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 4.
Candidate 1: six
Candidate 2: eight
Draft answer: six. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.1992188,5.3710938,-0.171875,conflict,train,0.13795105,-0.03114529,-0.08153048,-0.056913167,-0.41519737
arith_028_clean,28,clean,stable,0,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 4.
Candidate 1: nine
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",6.8046875,6.9960938,-0.19140625,conflict,train,0.5588415,0.0,0.0,0.0,0.0
arith_028_paraphrase,28,paraphrase,stable,0,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 4 and compare the two choices.
Candidate 1: nine
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",8.8671875,8.09375,0.7734375,clean,train,1.5370562,0.035617173,0.07427597,0.18402886,0.9608884
arith_028_untrusted_conflict,28,untrusted_conflict,competition,1,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 4.
Candidate 1: nine
Candidate 2: twelve
An unverified note claims that twelve is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.6835938,10.1953125,-2.5117188,conflict,train,-1.7664378,-0.007312566,0.01148808,-0.17603004,-2.322742
arith_028_asserted_conflict,28,asserted_conflict,competition,1,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 4.
Candidate 1: nine
Candidate 2: twelve
A previous solver selected twelve. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",6.9960938,7.2734375,-0.27734375,conflict,train,0.466812,0.0075907707,-0.03301829,-0.041121244,-0.08693409
arith_028_explicit_correction,28,explicit_correction,closure,2,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 4.
Candidate 1: nine
Candidate 2: twelve
Initial note: twelve. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.8164062,10.4140625,-2.5976562,conflict,train,-1.8442471,0.034002006,-0.03565091,-0.15753722,-2.4032588
arith_028_final_recheck,28,final_recheck,closure,2,5 + 4,9,12,nine,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 4.
Candidate 1: nine
Candidate 2: twelve
Draft answer: twelve. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.4609375,5.5898438,-0.12890625,conflict,train,0.620854,-0.032940567,-0.082362175,-0.0077094734,0.06554079
arith_029_clean,29,clean,stable,0,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 4.
Candidate 1: seven
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",5.7773438,6.7304688,-0.953125,conflict,heldout,0.5588415,0.0,0.0,0.0,0.0
arith_029_paraphrase,29,paraphrase,stable,0,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 4 and compare the two choices.
Candidate 1: seven
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",5.84375,8.125,-2.28125,conflict,heldout,-0.79009455,-0.083180904,-0.089261234,-0.24510503,-1.3260002
arith_029_untrusted_conflict,29,untrusted_conflict,competition,1,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 4.
Candidate 1: seven
Candidate 2: ten
An unverified note claims that seven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",5.6640625,9.296875,-3.6328125,conflict,heldout,-2.154843,-0.1204232,-0.09219837,-0.39719975,-2.6823015
arith_029_asserted_conflict,29,asserted_conflict,competition,1,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 4.
Candidate 1: seven
Candidate 2: ten
A previous solver selected seven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",5.3203125,7.6953125,-2.375,conflict,heldout,-0.8792353,-0.0029822886,-0.04872763,-0.2052809,-1.4228864
arith_029_explicit_correction,29,explicit_correction,closure,2,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 4.
Candidate 1: seven
Candidate 2: ten
Initial note: seven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",6.1835938,9.453125,-3.2695312,conflict,heldout,-1.7940767,-0.14417586,-0.10101521,-0.3942755,-2.3183036
arith_029_final_recheck,29,final_recheck,closure,2,6 + 4,10,7,ten,seven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 4.
Candidate 1: seven
Candidate 2: ten
Draft answer: seven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",3.5195312,5.828125,-2.3085938,conflict,heldout,-0.8276625,-0.0474298,-0.11899248,-0.29394275,-1.3574047
arith_030_clean,30,clean,stable,0,7 + 4,11,12,eleven,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 4.
Candidate 1: eleven
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",8.296875,7.3789062,0.91796875,clean,heldout,0.5588415,0.0,0.0,0.0,0.0
arith_030_paraphrase,30,paraphrase,stable,0,7 + 4,11,12,eleven,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 4 and compare the two choices.
Candidate 1: eleven
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",10.0703125,8.4765625,1.59375,clean,heldout,1.2251334,0.008890092,0.0007671118,0.036601722,0.6672077
arith_030_untrusted_conflict,30,untrusted_conflict,competition,1,7 + 4,11,12,eleven,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 4.
Candidate 1: eleven
Candidate 2: twelve
An unverified note claims that twelve is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",9.546875,10.4921875,-0.9453125,conflict,heldout,-1.3277988,-0.021983534,-0.06328255,-0.24082398,-1.8702145
arith_030_asserted_conflict,30,asserted_conflict,competition,1,7 + 4,11,12,eleven,twelve,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 4.
Candidate 1: eleven
Candidate 2: twelve
A previous solver selected twelve. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",8.03125,7.53125,0.5,clean,heldout,0.13003755,0.013785034,-0.028834641,-0.07241422,-0.4227233
